date,등락,등락지표,등락분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률,종가코스피,고가코스피,저가코스피,거래량코스피,코스피변동
2016-07-14,1,1,1,33050,400,1.23,32500,33300,32450,3145494,1.04E+11,2.41E+13,728002365,1145.7,45.68,45.14,45.8,44.95,2.08,1.25,0.5,-0.75,107.01,1500000,724.23,0.74,657.3,-0.59,"2,008.77","2,009.67","1,997.94",340.23M,0.16
2016-07-15,0,-1,-1,32700,-350,-1.06,33300,33500,32650,2580255,85187937750,2.38E+13,728002365,1141.8,45.95,45.52,46.33,45.05,0.59,1.25,0.5,-0.75,107.01,1518000,723.64,-0.08,664.2,1.06,"2,017.26","2,022.34","2,011.10",477.81M,0.42
2016-07-18,1,1,1,32750,50,0.15,32900,33100,32500,1515167,49710042200,2.38E+13,728002365,1132.7,45.24,46.12,46.14,44.86,-1.55,1.25,0.5,-0.75,107.01,1533000,734.54,1.51,670.4,-0.88,"2,021.11","2,022.11","2,012.30",380.09M,0.19
2016-07-19,0,-1,-1,32450,-300,-0.92,32900,33000,31950,2340759,75555643450,2.36E+13,728002365,1136.3,44.65,45.23,45.67,44.53,-1.3,1.25,0.5,-0.75,107.01,1533000,731.78,-0.38,671.1,0.11,"2,016.89","2,023.22","2,010.27",380.80M,-0.21
2016-07-20,0,-1,-1,32100,-350,-1.08,32300,32400,31850,1775583,56833500450,2.34E+13,728002365,1138.4,44.94,44.59,45.25,43.69,0.65,1.25,0.5,-0.75,107.01,1540000,743.74,1.63,664.4,-1,"2,015.46","2,015.47","2,003.87",316.34M,-0.07
2016-07-21,1,1,1,32150,50,0.16,32400,32800,32100,1879147,60791539500,2.34E+13,728002365,1140.8,44.75,45.65,46.09,44.52,-0.42,1.25,0.5,-0.75,107.01,1543000,738.3,-0.73,664.6,0.03,"2,012.22","2,020.55","2,007.59",391.05M,-0.16
2016-07-22,0,-1,-1,32000,-150,-0.47,32150,32150,31200,2442893,77259126450,2.33E+13,728002365,1140.2,44.19,44.6,44.97,43.74,-1.25,1.25,0.5,-0.75,107.01,1516000,742.37,0.55,651.1,-2.03,"2,010.34","2,014.44","2,002.66",320.95M,-0.09
2016-07-25,1,1,1,32500,500,1.56,32300,32650,32150,2147590,69560158750,2.37E+13,728002365,1135,43.13,44.2,44.37,42.97,-2.4,1.25,0.5,-0.75,107.01,1502000,746.44,0.55,654,-0.8,"2,012.32","2,020.69","2,006.63",350.23M,0.1
2016-07-26,0,-1,-1,32050,-450,-1.38,32400,32400,31100,5028045,1.59E+11,2.33E+13,728002365,1136.9,42.92,43.07,43.39,42.36,-0.49,1.25,0.5,-0.75,107.01,1530000,774.92,3.82,654.4,0.06,"2,027.34","2,027.34","2,008.25",338.61M,0.75
2016-07-27,1,1,1,33450,1400,4.37,32600,33450,32550,4762165,1.58E+11,2.44E+13,728002365,1138.4,41.92,42.66,43.2,41.68,-2.33,1.25,0.5,-0.75,107.01,1527000,774.93,0,654.5,0.02,"2,025.05","2,030.69","2,021.15",411.66M,-0.11
2016-07-28,1,1,1,33550,100,0.3,33150,33550,33000,3586965,1.2E+11,2.44E+13,728002365,1134.1,41.14,41.93,42.22,41.04,-1.86,1.25,0.5,-0.75,107.01,1507000,770.52,-0.57,654.1,-0.06,"2,021.10","2,029.38","2,014.36",350.88M,-0.2
2016-07-29,1,1,1,34400,850,2.53,33550,34400,33450,4660512,1.59E+11,2.5E+13,728002365,1125.7,41.6,41.12,41.67,40.57,1.12,1.25,0.5,-0.75,107.01,1539000,766.78,-0.49,655.4,0.2,"2,016.19","2,028.99","2,016.19",366.38M,-0.24
2016-08-01,1,1,1,34850,450,1.31,34700,35300,34600,3274413,1.14E+11,2.54E+13,728002365,1122.4,40.06,41.35,41.88,39.82,-3.7,1.25,0.5,-0.75,107.01,1568000,768.02,0.16,607,-2.39,"2,029.61","2,031.58","2,024.57",369.59M,0.67
2016-08-02,0,-1,-1,33750,-1100,-3.16,34600,34700,33650,2123735,72195755050,2.46E+13,728002365,1111,39.51,40.08,40.91,39.26,-1.37,1.25,0.5,-0.75,107.01,1548000,755.73,-1.6,513.4,-15.42,"2,019.03","2,026.10","2,017.59",409.94M,-0.52
2016-08-03,0,-1,-1,33550,-200,-0.59,33300,34400,33000,2698841,90997333900,2.44E+13,728002365,1108.9,40.83,39.7,41.2,39.19,3.34,1.25,0.5,-0.75,107.01,1517000,756.53,0.11,566.4,10.32,"1,994.79","2,008.68","1,993.00",485.85M,-1.2
2016-08-04,1,1,1,33650,100,0.3,33950,34200,33350,1477680,49870426800,2.45E+13,728002365,1114,41.93,41.16,42.08,40.43,2.69,1.25,0.5,-0.75,107.01,1517000,763.57,0.93,576.2,1.73,"2,000.03","2,006.48","1,994.73",326.51M,0.26
2016-08-05,1,1,1,34800,1150,3.42,34300,34900,33950,2830058,97888239350,2.53E+13,728002365,1113.8,41.8,41.84,42.1,41.06,-0.31,1.25,0.5,-0.75,107.01,1561000,773.78,1.34,574.7,-0.27,"2,017.94","2,018.16","2,004.37",289.29M,0.9
2016-08-08,1,1,1,34950,150,0.43,35150,35250,34400,2157854,75244986100,2.54E+13,728002365,1111.3,43.02,41.99,43.39,41.81,2.92,1.25,0.5,-0.75,107.01,1569000,772.44,-0.17,589.2,-0.27,"2,031.12","2,031.14","2,018.81",270.48M,0.65
2016-08-09,1,1,1,35050,100,0.29,34850,35200,34450,2112078,73712163350,2.55E+13,728002365,1112.7,42.77,42.83,43.52,42.47,-0.58,1.25,0.5,-0.75,107.01,1567000,778.78,0.82,585.3,-0.68,"2,043.78","2,046.03","2,032.18",436.72M,0.62
2016-08-10,0,-1,-1,33800,-1250,-3.57,34900,35000,33650,3193311,1.09E+11,2.46E+13,728002365,1107.2,41.71,42.74,43.39,41.42,-2.48,1.25,0.5,-0.75,107.01,1541000,772.82,-0.77,590.9,0.97,"2,044.64","2,049.36","2,039.86",331.09M,0.04
2016-08-11,1,1,1,34800,1000,2.96,33700,34800,33450,2980478,1.02E+11,2.53E+13,728002365,1096.1,43.49,41.48,43.86,41.1,4.27,1.25,0.5,-0.75,107.01,1559000,776.26,0.45,587.8,-0.52,"2,048.80","2,048.80","2,035.25",346.08M,0.2
2016-08-12,0,-1,-1,34350,-450,-1.29,34450,35100,34200,2437735,84130585350,2.5E+13,728002365,1098.6,44.49,43.46,44.78,43.31,2.3,1.25,0.5,-0.75,107.01,1545000,779.84,0.46,587.1,-0.12,"2,050.47","2,060.84","2,046.15",376.49M,0.08
2016-08-16,0,-1,-1,33700,-650,-1.89,34950,34950,33700,2883043,98300848750,2.45E+13,728002365,1101.1,46.58,45.59,46.73,45.34,1.84,1.25,0.5,-0.75,107.01,1568000,784.61,-0.74,580.2,2.34,"2,047.76","2,063.09","2,047.73",374.87M,-0.13
2016-08-17,0,-1,-1,33550,-150,-0.45,33750,33900,32900,2083372,69423023800,2.44E+13,728002365,1095,46.79,46.37,46.95,45.84,0.45,1.25,0.5,-0.75,107.01,1566000,784.61,0,572.3,-1.35,"2,043.75","2,048.29","2,032.53",391.72M,-0.2
2016-08-18,1,1,1,34150,600,1.79,33550,34250,33550,1855081,63027312050,2.49E+13,728002365,1102.3,48.22,46.9,48.38,46.63,3.06,1.25,0.5,-0.75,107.01,1640000,790.16,0.71,573.4,0.18,"2,055.47","2,056.09","2,041.90",353.08M,0.57
2016-08-19,1,1,1,35400,1250,3.66,34400,35400,34200,4683750,1.64E+11,2.58E+13,728002365,1106.4,48.52,48.33,48.75,47.93,0.62,1.25,0.5,-0.75,107.01,1675000,797.06,0.87,574.6,0.2,"2,056.24","2,059.30","2,049.52",392.32M,0.04
2016-08-22,1,1,1,36000,600,1.69,35500,36050,35250,4149396,1.48E+11,2.62E+13,728002365,1115.2,47.05,48.4,48.4,46.75,-3.03,1.25,0.5,-0.75,107.01,1665000,797.29,0.03,587.5,1.17,"2,042.16","2,054.71","2,040.51",343.50M,-0.68
2016-08-23,0,-1,-1,35600,-400,-1.11,36250,36300,35550,3014421,1.08E+11,2.59E+13,728002365,1125.3,48.1,47.39,48.32,46.59,2.23,1.25,0.5,-0.75,107.01,1687000,801.31,0.5,583.6,-0.67,"2,049.93","2,051.43","2,041.86",360.41M,0.38
2016-08-24,1,1,1,35750,150,0.42,35900,35950,35300,1689924,60273512950,2.6E+13,728002365,1117.4,46.77,47.59,47.74,46.45,-2.77,1.25,0.5,-0.75,107.01,1653000,794.34,-0.87,579.7,-0.67,"2,043.76","2,052.74","2,039.53",285.18M,-0.3
2016-08-25,0,-1,-1,35700,-50,-0.14,35100,35750,34900,1568516,55479805650,2.6E+13,728002365,1121.6,47.33,46.8,47.46,46.42,1.2,1.25,0.5,-0.75,107.01,1639000,797.47,0.39,578,-0.29,"2,042.92","2,046.00","2,035.01",277.43M,-0.04
2016-08-26,1,1,1,36250,550,1.54,35850,36350,35750,2635343,95238238050,2.64E+13,728002365,1119,47.64,47.37,48.46,46.94,0.65,1.25,0.5,-0.75,107.01,1612000,801.4,0.49,579.4,0.24,"2,037.50","2,039.91","2,027.68",288.18M,-0.27
2016-08-29,0,0,0,36250,0,0,35350,36400,35300,2782441,1E+11,2.64E+13,728002365,1113.9,46.98,47.22,47.28,46.62,-1.39,1.25,0.5,-0.75,107.01,1640000,803.62,0.28,574.2,-0.13,"2,032.35","2,034.63","2,024.93",316.97M,-0.25
2016-08-30,1,1,1,36300,50,0.14,36800,36950,35550,2766460,1E+11,2.64E+13,728002365,1125.2,46.35,46.98,47.49,46.21,-1.34,1.25,0.5,-0.75,107.01,1645000,802.07,-0.19,577.3,0.54,"2,039.74","2,049.99","2,036.76",378.56M,0.36
2016-08-31,1,1,1,36450,150,0.41,36400,36450,35750,2832970,1.03E+11,2.65E+13,728002365,1118.5,44.7,46.24,46.41,44.51,-3.56,1.25,0.5,-0.75,107.01,1620000,801.48,-0.07,573.9,-0.6,"2,034.65","2,041.17","2,027.24",400.95M,-0.25
2016-09-01,0,-1,-1,36100,-350,-0.96,36400,36400,35700,1713669,61864693550,2.63E+13,728002365,1117.4,43.16,44.85,45.08,43,-3.45,1.25,0.5,-0.75,109.03,1587000,808.36,0.86,572,-0.33,"2,032.72","2,032.72","2,016.47",300.51M,-0.09
2016-09-02,1,1,1,36650,550,1.52,36100,36700,35950,1828390,66734527400,2.67E+13,728002365,1119.3,44.44,43.55,44.67,43.16,2.97,1.25,0.5,-0.75,109.03,1597000,806.95,-0.17,575.3,0.58,"2,038.31","2,039.18","2,030.17",342.63M,0.28
2016-09-05,1,1,1,37500,850,2.32,36900,37500,36850,2337575,87357873850,2.73E+13,728002365,1117.6,45.07,44.12,46.53,44.07,2.18,1.25,0.5,-0.75,109.03,1606000,806.025,-0.2,605.8,-0.62,"2,060.08","2,061.00","2,047.49",572.97M,1.07
2016-09-06,1,1,1,38000,500,1.33,37750,38000,37350,2123160,80229647365,2.77E+13,728002365,1108.2,44.83,44.15,46.53,43.84,-0.53,1.25,0.5,-0.75,109.03,1643000,805.1,-0.23,610.4,0.77,"2,066.53","2,067.77","2,057.26",462.55M,0.31
2016-09-07,0,-1,-1,37900,-100,-0.26,38200,38800,37900,3786844,1.45E+11,2.76E+13,728002365,1105,45.5,44.85,46.17,44.55,1.49,1.25,0.5,-0.75,109.03,1621000,799.2,-0.73,613.2,0.45,"2,061.88","2,073.89","2,061.88",687.16M,-0.23
2016-09-08,1,1,1,38700,800,2.11,37900,38700,37900,3698781,1.43E+11,2.82E+13,728002365,1093.2,47.62,46.12,47.75,45.77,4.66,1.25,0.5,-0.75,109.03,1639000,797.57,-0.2,625.6,2.02,"2,063.73","2,070.66","2,053.20",656.65M,0.09
2016-09-09,1,1,1,38950,250,0.65,38550,39000,38350,2748415,1.06E+11,2.84E+13,728002365,1093.2,45.88,47.36,47.36,45.56,-3.65,1.25,0.5,-0.75,109.03,1575000,768.37,-3.66,623.2,-0.39,"2,037.87","2,049.30","2,029.46",392.68M,-1.25
2016-09-12,0,-1,-2,37000,-1950,-5.01,37500,38300,37000,4885896,1.84E+11,2.69E+13,728002365,1099.5,46.29,45.57,46.51,44.72,0.89,1.25,0.5,-0.75,109.03,1465000,783.95,2.03,608,0.39,"1,991.48","2,011.04","1,991.47",422.88M,-2.28
2016-09-13,1,1,1,37800,800,2.16,37600,38300,37500,3928646,1.49E+11,2.75E+13,728002365,1110.6,44.9,46.06,46.13,44.77,-3,1.25,0.5,-0.75,109.03,1527000,776.73,-0.92,608.6,0.1,"1,999.36","2,013.03","1,997.58",437.42M,0.4
2016-09-19,1,1,1,39200,1400,3.7,38700,39450,38250,5283684,2.07E+11,2.85E+13,728002365,1112.3,43.3,43.18,44.15,43.12,0.63,1.25,0.5,-0.75,109.03,1558000,803.06,0.19,609.8,-0.14,"2,015.78","2,019.45","1,997.10",434.44M,0.82
2016-09-20,1,1,1,39250,50,0.13,39200,39450,38750,2594490,1.02E+11,2.86E+13,728002365,1120,43.44,43.13,44.05,42.55,0.32,1.25,0.5,-0.75,109.03,1585000,799.11,-0.49,609.2,-0.1,"2,025.71","2,026.56","2,010.25",362.34M,0.49
2016-09-21,0,-1,-1,39150,-100,-0.25,39000,39150,38650,1731450,67373457300,2.85E+13,728002365,1119.5,45.34,44.5,45.65,44.5,4.37,1.25,0.5,-0.75,109.03,1592000,810.65,1.44,597.2,-1.98,"2,035.99","2,035.99","2,021.78",525.10M,0.51
2016-09-22,1,1,1,39400,250,0.64,39800,39800,39150,3214630,1.27E+11,2.87E+13,728002365,1116.8,46.32,45.62,46.52,45.52,2.16,1.25,0.5,-0.75,109.03,1618000,813.51,0.35,595.6,-0.26,"2,049.70","2,060.26","2,048.80",447.59M,0.67
2016-09-23,0,-1,-1,39350,-50,-0.13,39550,39650,39050,2095120,82684096500,2.86E+13,728002365,1103.1,44.48,46.07,46.55,44.22,-3.97,1.25,0.5,-0.75,109.03,1571000,804.59,-1.1,602.9,1.22,"2,054.07","2,057.35","2,048.96",494.11M,0.21
2016-09-26,1,1,1,39500,150,0.38,39350,39500,38800,1669862,65541427250,2.88E+13,728002365,1104.2,45.93,44.62,46.2,44.43,3.26,1.25,0.5,-0.75,109.03,1568000,796.64,-0.99,606.5,0.84,"2,047.11","2,060.71","2,042.70",359.62M,-0.34
2016-09-27,1,1,1,41150,1650,4.18,39400,41150,39150,4001505,1.61E+11,3E+13,728002365,1106.9,44.67,45.62,45.96,44.19,-2.74,1.25,0.5,-0.75,109.03,1569000,810.84,1.78,605.5,-0.18,"2,062.82","2,064.89","2,031.13",664.04M,0.77
2016-09-28,1,1,1,41200,50,0.12,41300,42000,40950,4189804,1.74E+11,3E+13,728002365,1103.5,47.05,44.96,47.45,44.35,5.33,1.25,0.5,-0.75,109.03,1567000,812.47,0.2,604.7,-0.13,"2,053.06","2,062.98","2,051.68",546.45M,-0.47
2016-09-29,0,-1,-1,40200,-1000,-2.43,40600,40750,40150,3976705,1.61E+11,2.93E+13,728002365,1095.7,47.83,47.2,48.32,46.6,1.66,1.25,0.5,-0.75,109.03,1600000,822.64,1.25,604.7,0,"2,068.72","2,072.09","2,063.74",416.17M,0.76
2016-09-30,0,0,0,40200,0,0,39750,40950,39600,3764773,1.52E+11,2.93E+13,728002365,1096.3,48.24,47.76,48.3,47.04,0.86,1.25,0.5,-0.75,109.03,1598000,835.6,1.58,608.1,0.57,"2,043.63","2,056.33","2,042.77",326.39M,-1.21
2016-10-04,1,1,1,41800,1600,3.98,41500,41800,41000,3639803,1.51E+11,3.04E+13,728002365,1102,48.69,48.65,49.26,48.26,-0.25,1.25,0.5,-0.75,107.3,1614000,827.34,-0.26,609,-0.43,"2,054.86","2,059.25","2,050.46",318.85M,0.55
2016-10-05,1,1,1,42600,800,1.91,42150,42950,41200,4387312,1.85E+11,3.1E+13,728002365,1105.1,49.83,49.26,49.97,49.1,2.34,1.25,0.5,-0.75,107.3,1619000,833.71,0.77,611.8,0.47,"2,053.00","2,056.01","2,036.87",292.34M,-0.09
2016-10-06,0,-1,-1,42550,-50,-0.12,43100,43150,42400,2815496,1.2E+11,3.1E+13,728002365,1113.8,50.44,49.65,50.63,49.33,1.22,1.25,0.5,-0.75,107.3,1691000,838.6,0.59,611,-0.14,"2,065.30","2,070.43","2,055.83",337.71M,0.6
2016-10-07,0,-1,-1,42200,-350,-0.82,42700,42700,41900,2637734,1.11E+11,3.07E+13,728002365,1111.3,49.81,50.59,50.74,49.4,-1.25,1.25,0.5,-0.75,107.3,1706000,837.02,-0.19,616,0.83,"2,053.80","2,067.49","2,051.60",422.45M,-0.56
2016-10-10,0,-1,-1,41300,-900,-2.13,42200,42500,41200,2916252,1.21E+11,3.01E+13,728002365,1115.7,51.35,49.57,51.6,49.15,3.09,1.25,0.5,-0.75,107.3,1680000,832.91,-0.49,617.3,0.25,"2,056.82","2,058.73","2,039.99",314.90M,0.15
2016-10-11,0,0,0,41300,0,0,41300,42000,41100,2810503,1.17E+11,3.01E+13,728002365,1111,50.79,51.1,51.54,50.39,-1.09,1.25,0.5,-0.75,107.3,1545000,815.31,-2.11,640.5,3.75,"2,031.93","2,060.78","2,030.51",343.22M,-1.21
2016-10-12,0,-1,-1,41250,-50,-0.12,41000,41900,41000,3521492,1.46E+11,3E+13,728002365,1117.2,50.18,50.84,51.17,49.89,-1.2,1.25,0.5,-0.75,107.3,1535000,812.62,-0.33,636,-0.7,"2,033.73","2,037.02","2,022.39",297.37M,0.09
2016-10-13,0,-1,-1,40950,-300,-0.73,41450,41700,40950,3638071,1.5E+11,2.98E+13,728002365,1123.3,50.44,50,50.59,49.36,0.52,1.25,0.5,-0.75,107.3,1557000,803.05,-1.18,635.6,-0.06,"2,015.44","2,035.93","2,014.89",440.26M,-0.9
2016-10-14,1,1,1,41550,600,1.47,41300,41900,41200,2708972,1.13E+11,3.02E+13,728002365,1130.5,50.35,50.58,51.14,49.9,-0.18,1.25,0.5,-0.75,107.3,1577000,809.39,0.79,637.9,0.37,"2,022.66","2,028.76","2,021.11",458.90M,0.36
2016-10-17,1,1,1,42300,750,1.81,41750,42300,41400,2314725,96989688034,3.08E+13,728002365,1132.9,49.94,50.23,50.58,49.47,-0.81,1.25,0.5,-0.75,107.3,1590000,805,-0.54,637.4,-0.43,"2,027.61","2,033.56","2,011.81",333.40M,0.24
2016-10-18,0,-1,-1,41650,-650,-1.54,42200,42300,41300,2559222,1.07E+11,3.03E+13,728002365,1140.3,50.29,50.04,50.78,49.76,0.7,1.25,0.5,-0.75,107.3,1589000,814.74,1.21,635.3,-0.32,"2,040.43","2,040.72","2,026.47",305.93M,0.63
2016-10-19,0,-1,-1,40050,-1600,-3.84,41150,41450,39850,5033246,2.04E+11,2.92E+13,728002365,1132.3,51.6,50.77,51.93,50.69,2.6,1.25,0.5,-0.75,107.3,1625000,810.93,-0.47,629.1,-0.99,"2,040.94","2,050.51","2,035.90",321.94M,0.02
2016-10-20,0,0,0,40050,0,0,40250,40300,38850,5423960,2.14E+11,2.92E+13,728002365,1122.8,50.43,51.4,51.58,50.25,-2.27,1.25,0.5,-0.75,107.3,1620000,816.72,0.71,628.3,-0.11,"2,040.60","2,048.25","2,036.54",276.00M,-0.02
2016-10-21,1,1,1,40950,900,2.25,39500,41000,39500,2436212,98732398348,2.98E+13,728002365,1124,50.85,50.66,51.02,50.21,0.83,1.25,0.5,-0.75,107.3,1589000,814.53,-0.27,630.5,0.34,"2,033.00","2,040.40","2,029.79",260.36M,-0.37
2016-10-24,0,-1,-1,40150,-800,-1.95,41000,41150,39850,2211109,89073054250,2.92E+13,728002365,1134.5,50.52,50.85,50.98,49.62,-0.65,1.25,0.5,-0.75,107.3,1608000,829.79,1.87,650.5,-0.39,"2,047.74","2,047.74","2,036.77",252.04M,0.73
2016-10-25,1,1,1,41050,900,2.24,40350,41650,40200,4469224,1.84E+11,2.99E+13,728002365,1134.5,49.96,50.49,50.93,49.27,-1.11,1.25,0.5,-0.75,107.3,1597000,828.67,-0.13,651,0.08,"2,037.17","2,042.65","2,031.25",299.10M,-0.52
2016-10-26,1,1,1,42900,1850,4.51,41300,42900,41300,6364037,2.68E+11,3.12E+13,728002365,1136.5,49.18,49.31,50.1,48.87,-1.56,1.25,0.5,-0.75,107.3,1567000,827.22,-0.17,674.7,3.64,"2,013.89","2,030.37","2,002.29",392.40M,-1.14
2016-10-27,1,1,1,43000,100,0.23,42900,43600,42600,4814197,2.07E+11,3.13E+13,728002365,1132.4,49.72,49.22,50.06,49,1.1,1.25,0.5,-0.75,107.3,1573000,823.74,-0.42,682.3,1.13,"2,024.12","2,026.33","2,015.66",298.69M,0.51
2016-10-28,0,-1,-1,42450,-550,-1.28,42700,42950,42100,2251179,95817905050,3.09E+13,728002365,1140.2,48.7,49.61,49.81,48.42,-2.05,1.25,0.5,-0.75,107.3,1614000,818.88,-0.59,686.2,0.58,"2,019.42","2,026.85","2,015.72",270.53M,-0.23
2016-10-31,0,-1,-1,41000,-1450,-3.42,42500,42900,41000,3297943,1.37E+11,2.98E+13,728002365,1145.2,46.86,48.25,48.74,46.63,-3.78,1.25,0.5,-0.75,107.3,1639000,823.52,0.57,698.7,0.2,"2,008.19","2,016.01","2,005.95",400.66M,-0.56
2016-11-01,1,1,1,42000,1000,2.44,41700,42350,41600,3173446,1.33E+11,3.06E+13,728002365,1144.6,46.67,46.77,47.35,46.2,-0.41,1.25,0.5,-0.75,110.76,1652000,816.08,-0.9,726.8,4.02,"2,007.39","2,010.51","1,990.45",321.78M,-0.04
2016-11-02,0,-1,-1,41000,-1000,-2.38,41250,41400,40450,2822651,1.15E+11,2.98E+13,728002365,1141.8,45.34,46.32,46.47,44.96,-2.85,1.25,0.5,-0.75,110.76,1643000,810.57,-0.68,733.5,0.93,"1,978.94","1,997.46","1,976.34",333.53M,-1.42
2016-11-03,1,1,1,41150,150,0.37,40900,41700,40700,2580396,1.06E+11,3E+13,728002365,1148.7,44.66,45.48,45.9,44.37,-1.5,1.25,0.5,-0.75,110.76,1616000,808,-0.32,684.9,-6.63,"1,983.80","1,988.82","1,973.58",272.73M,0.25
2016-11-04,1,1,1,41200,50,0.12,41150,41400,40850,2600930,1.07E+11,3E+13,728002365,1140.6,44.07,44.63,44.87,43.57,-1.32,1.25,0.5,-0.75,110.76,1627000,802.88,-0.63,702.1,2.51,"1,982.02","1,985.29","1,976.57",227.78M,-0.09
2016-11-07,1,1,1,41500,300,0.73,41800,42050,41200,2033220,84599075000,3.02E+13,728002365,1143.4,44.89,44.45,45.01,44.11,1.86,1.25,0.5,-0.75,110.76,1640000,825.87,2.86,705.4,-0.64,"1,997.58","2,001.74","1,992.14",210.33M,0.79
2016-11-08,0,0,0,41500,0,0,42100,42150,41250,1882987,78310426900,3.02E+13,728002365,1141.6,44.98,44.97,45.39,44.41,0.2,1.25,0.5,-0.75,110.76,1644000,827.68,0.22,710.9,0.78,"2,003.38","2,010.17","1,994.33",239.58M,0.29
2016-11-09,0,-1,-1,39650,-1850,-4.46,41650,41750,38700,5779291,2.31E+11,2.89E+13,728002365,1137.5,45.27,44.82,45.95,43.07,0.64,1.25,0.5,-0.75,110.76,1596000,823.59,-0.49,721.4,1.48,"1,958.38","2,015.23","1,931.07",709.04M,-2.25
2016-11-10,1,1,1,41000,1350,3.4,41000,41050,40500,2520434,1.03E+11,2.98E+13,728002365,1145.8,44.66,45.31,45.64,44.25,-1.35,1.25,0.5,-0.75,110.76,1649000,806.09,-2.12,714.6,-0.95,"2,002.60","2,002.60","1,983.26",433.88M,2.26
2016-11-11,0,-1,-1,39850,-1150,-2.8,40000,40450,39550,2962651,1.18E+11,2.9E+13,728002365,1151,43.41,44.35,44.63,43.03,-2.8,1.25,0.5,-0.75,110.76,1598000,837.24,3.86,715,0.06,"1,984.43","1,994.05","1,982.15",386.86M,-0.91
2016-11-14,0,-1,-1,39700,-150,-0.38,40000,40450,39700,1589911,63439707050,2.89E+13,728002365,1164.4,43.32,43.2,43.81,42.2,-0.21,1.25,0.5,-0.75,110.76,1553000,832.08,-0.62,704.6,0.37,"1,974.40","1,988.65","1,974.27",352.12M,-0.51
2016-11-15,0,0,0,39700,0,0,39700,40400,39500,2030086,81122979200,2.89E+13,728002365,1169.8,45.81,43.76,46.09,43.55,5.75,1.25,0.5,-0.75,110.76,1539000,847.9,1.9,711.1,0.93,"1,967.53","1,978.94","1,967.21",375.66M,-0.35
2016-11-16,1,1,1,40850,1150,2.9,40450,41000,40250,2101878,85707647250,2.97E+13,728002365,1168.8,45.57,45.77,46.41,45.03,-0.52,1.25,0.5,-0.75,110.76,1558000,857.55,1.14,740.3,4.1,"1,979.65","1,985.67","1,976.63",306.50M,0.62
2016-11-17,1,1,1,41900,1050,2.57,41500,41900,41200,2383464,99048794650,3.05E+13,728002365,1167.2,45.42,45.37,46.58,44.88,-0.33,1.25,0.5,-0.75,110.76,1568000,866.84,1.08,737.5,-0.37,"1,980.55","1,983.87","1,968.80",272.17M,0.05
2016-11-18,1,1,1,42000,100,0.24,42300,42400,41700,3331134,1.4E+11,3.06E+13,728002365,1174.4,45.69,44.93,45.77,44.55,0.59,1.25,0.5,-0.75,110.76,1586000,872.63,0.67,747,1.28,"1,974.58","1,983.26","1,968.13",306.96M,-0.3
2016-11-21,0,-1,-1,40750,-1250,-2.98,41800,41900,40650,1883627,77739121450,2.97E+13,728002365,1182.3,47.49,45.83,47.8,45.77,3.94,1.25,0.5,-0.75,110.76,1593000,879.01,0.73,736.2,1.05,"1,966.05","1,976.23","1,962.42",223.51M,-0.43
2016-11-22,1,1,1,42700,1950,4.79,41250,42800,41200,3306186,1.4E+11,3.11E+13,728002365,1183.6,48.03,48.37,49.2,47.17,1.14,1.25,0.5,-0.75,110.76,1640000,888.27,1.05,749.3,1.79,"1,983.47","1,986.82","1,974.05",231.37M,0.89
2016-11-23,1,1,1,43050,350,0.82,43000,43900,42550,4047443,1.76E+11,3.13E+13,728002365,1175.5,47.96,47.94,48.43,47.4,-0.15,1.25,0.5,-0.75,110.76,1649000,889.31,0.12,741.1,-1.1,"1,987.95","1,996.65","1,981.22",308.20M,0.23
2016-11-24,0,-1,-1,42650,-400,-0.93,43350,43850,42500,1789745,77021409850,3.1E+13,728002365,1174.9,47.98,48.03,48.26,47.8,0.04,1.25,0.5,-0.75,110.76,1650000,890.14,0.16,735.3,-0.78,"1,971.26","1,988.96","1,968.50",235.44M,-0.84
2016-11-25,0,-1,-1,42600,-50,-0.12,43050,43300,42250,1328958,56728069750,3.1E+13,728002365,1182.4,46.06,47.97,48.26,45.88,-4,1.25,0.5,-0.75,110.76,1650000,890.97,0.19,740.4,0.69,"1,974.46","1,978.45","1,969.09",201.94M,0.16
2016-11-28,0,0,0,42600,0,0,42400,43250,42100,1513215,64737740000,3.1E+13,728002365,1178.9,47.08,45.43,47.65,45.14,2.21,1.25,0.5,-0.75,110.76,1677000,887.25,-0.42,733.3,0.53,"1,978.13","1,983.43","1,966.78",213.58M,0.19
2016-11-29,0,-1,-1,42400,-200,-0.47,42400,43100,41800,1777480,75305517050,3.09E+13,728002365,1170.3,45.23,46.88,46.98,44.82,-3.93,1.25,0.5,-0.75,110.76,1677000,885.25,-0.23,732.6,-0.1,"1,978.39","1,982.53","1,972.31",214.57M,0.01
2016-11-30,1,1,1,42900,500,1.18,42900,43800,42650,4325524,1.87E+11,3.12E+13,728002365,1168.5,49.44,45.24,49.9,45.22,9.31,1.25,0.5,-0.75,110.76,1746000,879.47,-0.65,742.5,1.36,"1,983.48","1,988.44","1,977.09",233.09M,0.26
