date,등락 분류,종가     ,대비    ,등락률    ,시가     ,고가     ,저가     ,거래량        ,거래대금        ,시가총액     ,상장주식수      ,환율     ,유가종가        ,유가오픈        ,유가고가        ,유가저가        ,유가변동률        ,한국은행기준금리 ,연준기준금리 ,한미기준금리차이
2000-09-01,-1,20200,-100,-0.49,20450,20650,19850,4221080,85254278000,9.91E+12,490428193,1109.4,33.38,33,33.45,32.75,0.79,5,6.5,1.5
2000-09-04,-2,18800,-1400,-6.93,20200,20200,18650,4604630,88186966000,9.22E+12,490428193,1106.8,33.605,33.34,33.775,33.1,1.07,5,6.5,1.5
2000-09-05,-1,18400,-400,-2.13,18450,18950,17950,10754630,1.98E+11,9.02E+12,490428193,1105,33.83,33.68,34.1,33.45,1.35,5,6.5,1.5
2000-09-06,-1,18050,-350,-1.9,18800,19000,18050,12161290,2.23E+11,8.85E+12,490428193,1104.9,34.9,33.83,34.95,33.83,3.16,5,6.5,1.5
2000-09-07,-2,16650,-1400,-7.76,17200,17400,16650,11383990,1.93E+11,8.17E+12,490428193,1106.1,35.39,34.96,35.46,34.45,1.4,5,6.5,1.5
2000-09-08,1,17050,400,2.4,17200,17250,16700,8028360,1.37E+11,8.36E+12,490431196,1109,33.63,35.39,35.4,33.4,-4.97,5,6.5,1.5
2000-09-14,2,18900,1850,10.85,16050,18900,15950,8278430,1.39E+11,9.27E+12,490431196,1108.9,34.07,33.87,34.5,33.15,0.74,5,6.5,1.5
2000-09-15,-2,16550,-2350,-12.43,17400,17600,16400,8253470,1.40E+11,8.12E+12,490431196,1113.5,35.92,34.18,36,34.1,5.43,5,6.5,1.5
2000-09-18,-2,14200,-2350,-14.2,15100,15400,14100,9917180,1.43E+11,6.96E+12,490431196,1117.9,36.88,35.85,37.15,35.45,2.67,5,6.5,1.5
2000-09-19,1,14900,700,4.93,14200,15700,13700,11237000,1.67E+11,7.31E+12,490431196,1130.6,36.51,36.75,37,36.15,-1,5,6.5,1.5
2000-09-20,2,17100,2200,14.77,16900,17100,16000,12117910,2.03E+11,8.39E+12,490431196,1127.7,37.2,36.45,37.8,36.31,1.89,5,6.5,1.5
2000-09-21,-2,15900,-1200,-7.02,16650,17300,15700,8603180,1.41E+11,7.80E+12,490431196,1121,34,35.25,35.46,33.9,-8.6,5,6.5,1.5
2000-09-22,-2,14350,-1550,-9.75,14900,15200,14350,7797530,1.16E+11,7.04E+12,490431196,1129,32.68,33.71,34.4,32.5,-3.88,5,6.5,1.5
2000-09-25,2,15250,900,6.27,14650,15300,14650,4893850,73749893000,7.48E+12,490431196,1132.7,31.57,32.2,32.2,30.86,-3.4,5,6.5,1.5
2000-09-26,0,15250,0,0,14650,15450,14550,4196040,63037693000,7.48E+12,490431196,1124.7,31.5,31.6,32.05,31.4,-0.22,5,6.5,1.5
2000-09-27,1,15550,300,1.97,15300,15700,15150,4358700,67326639500,7.63E+12,490431196,1121.7,31.46,31.52,32.23,31.4,-0.13,5,6.5,1.5
2000-09-28,1,16000,450,2.89,16000,16350,15850,6297430,1.01E+11,7.85E+12,490431196,1114.6,30.34,31.4,31.45,30.26,-3.56,5,6.5,1.5
2000-09-29,-1,15950,-50,-0.31,16200,16300,15650,3873260,61968146000,7.82E+12,490431196,1114.7,30.84,30.25,30.95,30.2,1.65,5,6.5,1.5
2000-10-02,-1,15400,-550,-3.45,15000,15500,14950,2559890,38939070000,7.55E+12,490431196,1115,32.18,30.97,32.33,30.95,4.35,5,6.5,1.5
2000-10-04,1,15800,400,2.6,15000,16100,14800,6258070,96978335500,7.75E+12,490431196,1116.2,31.43,32.07,32.23,31.35,-2,5,6.5,1.5
2000-10-05,-1,15700,-100,-0.63,16050,16300,15700,5601590,89647139000,7.70E+12,490431196,1121.5,30.53,31.2,31.2,30.19,-2.86,5,6.5,1.5
2000-10-06,-1,15400,-300,-1.91,15300,15450,15100,3288600,50216108000,7.55E+12,490431196,1118.1,30.86,30.7,30.97,30.61,1.08,5,6.5,1.5
2000-10-09,-1,14800,-600,-3.9,15100,15300,14750,3126230,46741959000,7.26E+12,490431196,1116.5,31.86,30.9,31.9,30.86,3.24,5,6.5,1.5
2000-10-10,-1,14400,-400,-2.7,14500,15100,14000,7705890,1.11E+11,7.06E+12,490431196,1116.6,33.18,31.86,33.2,31.86,4.14,5,6.5,1.5
2000-10-11,-2,13050,-1350,-9.38,13700,13800,12500,12367940,1.61E+11,6.40E+12,490431196,1118,33.25,33.13,34,32.96,0.21,5,6.5,1.5
2000-10-12,-2,12350,-700,-5.36,12850,13200,12300,9397320,1.19E+11,6.06E+12,490431196,1123.3,36.06,33.19,37,32.86,8.45,5,6.5,1.5
2000-10-13,-2,11250,-1100,-8.91,11500,11600,10600,11679400,1.30E+11,5.52E+12,490431196,1122.3,34.99,36.04,36.55,34.8,-2.97,5,6.5,1.5
2000-10-16,0,11250,0,0,12300,12350,11050,17737790,2.08E+11,5.52E+12,490431196,1128.7,32.92,34.54,34.8,32.7,-5.92,5,6.5,1.5
2000-10-17,-2,9600,-1650,-14.67,10500,10850,9600,18348240,1.85E+11,4.71E+12,490431196,1125.9,32.99,32.9,33.45,32.4,0.21,5,6.5,1.5
2000-10-18,-2,9100,-500,-5.21,8900,9650,8180,36551270,3.24E+11,4.46E+12,490431196,1130.2,33.48,33.04,33.92,32.89,1.49,5,6.5,1.5
2000-10-19,-2,8340,-760,-8.35,8710,9350,8260,30729250,2.69E+11,4.09E+12,490431196,1138.6,32.91,33.55,34.3,32.8,-1.7,5,6.5,1.5
2000-10-20,2,9050,710,8.51,9010,9480,8910,39763800,3.65E+11,4.44E+12,490431196,1140.3,33.75,32.9,34.35,32.85,2.55,5,6.5,1.5
2000-10-23,-2,7710,-1340,-14.81,9050,9100,7710,15232910,1.27E+11,3.78E+12,490431196,1128.6,33.76,33,33.8,32.62,0.03,5,6.5,1.5
2000-10-24,2,8860,1150,14.92,7910,8860,7890,20819900,1.73E+11,4.35E+12,490431196,1133.6,33.37,33.69,34.08,33.3,-1.16,5,6.5,1.5
2000-10-25,1,8970,110,1.24,8680,9350,8320,22598380,1.97E+11,4.40E+12,490431196,1135.3,32.96,33.37,33.73,32.88,-1.23,5,6.5,1.5
2000-10-26,-1,8540,-430,-4.79,8460,8790,8410,7673680,65992273600,4.19E+12,490431196,1136.5,33.71,32.97,33.8,32.9,2.28,5,6.5,1.5
2000-10-27,-2,7940,-600,-7.03,8850,8900,7940,58350800,4.69E+11,3.89E+12,490431196,1139.7,32.74,33.85,33.86,32.65,-2.88,5,6.5,1.5
2000-10-30,-2,7370,-570,-7.18,7940,8070,7350,9721650,74311211900,3.61E+12,490431196,1133.7,32.81,32.9,33.42,32.54,0.21,5,6.5,1.5
2000-10-31,-2,6990,-380,-5.16,6660,7090,6270,18980270,1.29E+11,3.43E+12,490431196,1136.7,32.7,32.85,33.01,32.1,-0.34,5.25,6.5,1.25
2000-11-01,1,7220,230,3.29,7150,7400,7000,18952660,1.36E+11,3.54E+12,490431196,1140.6,33.25,32.69,33.74,32.65,1.68,5.25,6.5,1.25
2000-11-02,2,7830,610,8.45,7250,8090,7110,27143740,2.10E+11,3.84E+12,490431196,1135.5,32.54,33.17,33.3,32.35,-2.14,5.25,6.5,1.25
2000-11-03,1,8100,270,3.45,8180,8550,8010,23977730,1.97E+11,3.97E+12,490431196,1134.7,32.71,32.55,32.78,32.33,0.52,5.25,6.5,1.25
2000-11-06,1,8130,30,0.37,7900,9000,7660,30854010,2.55E+11,3.99E+12,490431196,1132.6,32.86,32.48,32.97,32.1,0.46,5.25,6.5,1.25
2000-11-07,-1,7740,-390,-4.8,8100,8330,7700,12644060,1.01E+11,3.80E+12,490431196,1131.9,33.4,33.02,33.49,32.9,1.64,5.25,6.5,1.25
2000-11-08,-2,7350,-390,-5.04,7490,7740,7340,9171900,68764126500,3.60E+12,490431196,1134.4,33.24,33.39,33.54,32.83,-0.48,5.25,6.5,1.25
2000-11-09,-1,7180,-170,-2.31,7010,7280,6970,11265940,80282107000,3.52E+12,490431196,1137.3,33.92,33.24,33.96,33.19,2.05,5.25,6.5,1.25
2000-11-10,-1,6980,-200,-2.79,7190,7310,6950,8882690,62814374700,3.42E+12,490431196,1134.4,34.02,33.93,34.13,33.61,0.29,5.25,6.5,1.25
2000-11-13,-1,6650,-330,-4.73,6970,7180,6600,14584200,1.02E+11,3.26E+12,490431196,1133.1,34.47,34.15,34.5,33.92,1.32,5.25,6.5,1.25
2000-11-14,2,7400,750,11.28,7010,7400,6880,16761740,1.20E+11,3.63E+12,490431196,1137.9,34.87,34.48,34.98,34.32,1.16,5.25,6.5,1.25
2000-11-15,-1,7390,-10,-0.14,8000,8000,7210,14889000,1.16E+11,3.62E+12,490431196,1136.4,35.58,34.85,35.65,34.55,2.04,5.25,6.5,1.25
2000-11-16,1,7700,310,4.19,7500,7790,7350,10982480,83814099100,3.78E+12,490431196,1134.7,35.12,35.54,35.6,34.96,-1.29,5.25,6.5,1.25
2000-11-17,-2,7260,-440,-5.71,7400,7570,7210,6666490,48971099900,3.56E+12,490431196,1137.8,35.45,35.08,35.7,34.42,0.94,5.25,6.5,1.25
2000-11-20,-1,7100,-160,-2.2,7000,7350,7000,5463600,39026828200,3.48E+12,490431196,1140.4,35.22,34.98,35.84,34.98,-0.65,5.25,6.5,1.25
2000-11-21,-1,6950,-150,-2.11,7000,7090,6650,6089210,41719480800,3.41E+12,490431196,1147.3,35.16,35.18,35.7,34.9,-0.17,5.25,6.5,1.25
2000-11-22,1,7000,50,0.72,6670,7270,6670,12653710,88669973100,3.43E+12,490431196,1165.9,35.4,35.2,35.64,34.67,0.68,5.25,6.5,1.25
2000-11-23,-1,6930,-70,-1,7240,7340,6880,11979900,85939704200,3.40E+12,490431196,1167.1,35.39333333,35.19333333,35.65666667,34.78666667,0.433333333,5.25,6.5,1.25
2000-11-24,1,7250,320,4.62,7210,7300,7000,10889650,77959612100,3.56E+12,490431196,1184.3,35.38666667,35.18666667,35.67333333,34.90333333,0.186666667,5.25,6.5,1.25
2000-11-27,2,8330,1080,14.9,7500,8330,7470,23891290,1.91E+11,4.09E+12,490431196,1195.2,35.38,35.18,35.69,35.02,-0.06,5.25,6.5,1.25
2000-11-28,-2,7600,-730,-8.76,7900,8050,7500,20605390,1.61E+11,3.73E+12,490431196,1186.8,34.22,35.34,35.34,34.19,-3.28,5.25,6.5,1.25
2000-11-29,-2,7040,-560,-7.37,7100,7180,6960,8782770,62129754400,3.45E+12,490431196,1185,34.63,34.19,34.9,33.87,1.2,5.25,6.5,1.25
2000-11-30,-1,6840,-200,-2.84,7110,7150,6570,12648420,86119324100,3.35E+12,490431196,1195.3,33.82,34.64,35.1,33.7,-2.34,5.25,6.5,1.25
2000-12-01,-1,6800,-40,-0.58,6300,6860,6300,9389700,62345380200,3.33E+12,490431196,1212.1,32.02,33.76,34.15,31.9,-5.32,5.25,6.5,1.25
2000-12-04,-1,6510,-290,-4.26,6620,6900,6510,6185240,41302032400,3.19E+12,490431196,1210.9,31.22,32.1,32.75,30.95,-2.5,5.25,6.5,1.25
2000-12-05,1,6810,300,4.61,6700,6830,6580,7972970,53359942700,3.34E+12,490431196,1213.8,29.53,31.2,31.53,29.5,-5.41,5.25,6.5,1.25
2000-12-06,-1,6580,-230,-3.38,7200,7270,6500,14234880,99360420400,3.23E+12,490431196,1211.5,29.85,29.5,30.2,28.25,1.08,5.25,6.5,1.25
2000-12-07,0,6580,0,0,6500,6630,6370,6727470,43751099100,3.23E+12,490431196,1193.8,29.35,29.88,30.35,29.07,-1.68,5.25,6.5,1.25
2000-12-08,1,6650,70,1.06,6530,6680,6470,5699850,37519240300,3.26E+12,490431196,1204.7,28.44,29.3,29.42,27.85,-3.1,5.25,6.5,1.25
2000-12-11,1,6810,160,2.41,6910,7000,6720,9285170,63598512700,3.34E+12,490431196,1189.7,29.5,28.2,29.55,28.2,3.73,5.25,6.5,1.25
2000-12-12,0,6810,0,0,6810,7130,6760,15788730,1.10E+11,3.34E+12,490431196,1185.5,29.68,29.56,29.9,28.95,0.61,5.25,6.5,1.25
2000-12-13,1,7000,190,2.79,6810,7050,6600,12132600,83043414400,3.43E+12,490431196,1187,28.74,29.65,30.04,28.5,-3.17,5.25,6.5,1.25
2000-12-14,-1,6750,-250,-3.57,6800,6840,6720,8426010,57035294400,3.31E+12,490431196,1196.7,27.99,28.53,29.09,27.51,-2.61,5.25,6.5,1.25
2000-12-15,-1,6570,-180,-2.67,6620,6750,6560,5965030,39428678000,3.22E+12,490431196,1200.7,28.87,27.97,28.9,27.9,3.14,5.25,6.5,1.25
2000-12-18,-1,6330,-240,-3.65,6430,6540,6310,5788140,37128633000,3.10E+12,490431196,1204.9,29.76,28.93,29.85,28.93,3.08,5.25,6.5,1.25
2000-12-19,-2,5390,-940,-14.85,6300,6320,5390,16949900,97185072900,2.64E+12,490431196,1205.9,29.33,29.3,29.75,28.75,-1.44,5.25,6.5,1.25
2000-12-20,-2,4590,-800,-14.84,5010,5100,4590,26241130,1.25E+11,2.25E+12,490431196,1206,25.77,27.65,27.94,25.65,-12.14,5.25,6.5,1.25
2000-12-21,-2,3960,-630,-13.73,4230,4385,3935,35874530,1.51E+11,1.94E+12,490431196,1214.7,25.98,25.65,26.48,25.58,0.81,5.25,6.5,1.25
2000-12-22,-2,3560,-400,-10.1,4050,4140,3550,32994060,1.28E+11,1.75E+12,490431196,1224.7,26.18,26.05,27.25,25.95,0.77,5.25,6.5,1.25
2000-12-26,2,4025,465,13.06,3625,4080,3530,31361810,1.22E+11,1.97E+12,490431196,1232.1,26.64,26.2,26.88,26.2,1.76,5.25,6.5,1.25
2001-01-02,2,4540,515,12.8,3900,4580,3900,19790590,85486986900,2.23E+12,490431196,1259.7,27.21,26.9,27.4,26.65,1.53,5.25,6.5,1.25
2001-01-03,1,4560,20,0.44,4390,4750,4320,29071000,1.34E+11,2.24E+12,490431196,1267.8,28,27.21,28.14,27.08,2.9,5.25,6,0.75
2001-01-04,2,5240,680,14.91,5240,5240,5070,23582200,1.23E+11,2.57E+12,490431196,1285.4,28.14,27.99,28.72,27.67,0.5,5.25,6,0.75
2001-01-05,2,6020,780,14.89,5350,6020,5240,29973110,1.72E+11,2.95E+12,490431196,1249.3,27.95,28.14,28.78,27.86,-0.68,5.25,6,0.75
2001-01-08,1,6140,120,1.99,6000,6780,5840,27148680,1.71E+11,3.01E+12,490431196,1267.8,27.32,28.12,28.38,27.2,-2.25,5.25,6,0.75
2001-01-09,-1,5920,-220,-3.58,6000,6100,5650,22613370,1.33E+11,2.90E+12,490431196,1264.6,27.64,27.4,27.72,26.92,1.17,5.25,6,0.75
2001-01-10,-2,5040,-880,-14.86,5500,5980,5040,39964850,2.19E+11,2.47E+12,490431196,1257.9,29.48,27.73,29.6,27.6,6.66,5.25,6,0.75
2001-01-11,1,5280,240,4.76,4900,5460,4900,45510410,2.35E+11,2.59E+12,490431196,1261.6,29.41,29.47,29.9,29,-0.24,5.25,6,0.75
2001-01-12,1,5320,40,0.76,5690,5760,5320,28153520,1.56E+11,2.61E+12,490431196,1276.6,30.05,29.35,30.15,29.34,2.18,5.25,6,0.75
2001-01-15,2,6000,680,12.78,5500,6000,5400,33598670,1.90E+11,2.94E+12,490431196,1281.2,30.17,29.825,30.38,29.595,1.49,5.25,6,0.75
2001-01-16,2,6700,700,11.67,6200,6790,5920,46496310,2.97E+11,3.29E+12,490431196,1285.9,30.29,30.3,30.61,29.85,0.8,5.25,6,0.75
2001-01-17,-2,6250,-450,-6.72,6700,7150,6010,56547070,3.82E+11,3.07E+12,490431196,1284.4,29.6,30.3,30.49,29.02,-2.28,5.25,6,0.75
2001-01-18,1,6450,200,3.2,6390,6650,6350,24231890,1.58E+11,3.16E+12,490431196,1277.2,30.45,29.59,30.51,29.35,2.87,5.25,6,0.75
2001-01-19,2,6780,330,5.12,7010,7090,6650,20966580,1.43E+11,3.33E+12,490431196,1286.5,32.19,30.5,32.4,30.14,5.71,5.25,6,0.75
2001-01-22,1,6870,90,1.33,6750,6970,6700,16961360,1.16E+11,3.37E+12,490431196,1276.7,32.19,32.25,32.7,31.8,0,5.25,6,0.75
2001-01-26,-2,5910,-960,-13.97,6660,6700,5850,21171710,1.31E+11,2.90E+12,490431196,1270.9,29.77,29.4,29.98,29.27,1.4,5.25,6,0.75
2001-01-29,-1,5740,-170,-2.88,5920,6090,5630,17768250,1.03E+11,2.82E+12,490431196,1275.3,29.06,29.77,30.13,28.86,-2.38,5.25,6,0.75
2001-01-30,1,5850,110,1.92,5900,6190,5750,19908540,1.18E+11,2.87E+12,490431196,1279.5,29.06,29.12,29.33,28.68,0,5.25,6,0.75
2001-01-31,0,5850,0,0,5700,5850,5230,27102410,1.53E+11,2.87E+12,490431196,1265.5,28.66,29.08,29.41,28.27,-1.38,5.25,5.5,0.25
2001-02-01,-2,5530,-320,-5.47,5500,5720,5420,11655290,65189442200,2.71E+12,490431196,1261.3,29.82,28.7,29.85,28.4,4.05,5.25,5.5,0.25
2001-02-02,-1,5400,-130,-2.35,5600,5690,5350,10432790,57518149200,2.65E+12,490431196,1259.7,31.19,29.85,31.27,29.53,4.59,5.25,5.5,0.25
2001-02-05,-2,4930,-470,-8.7,5030,5130,4810,12181560,60655644200,2.42E+12,490431196,1251.9,30.55,31.19,31.25,30.24,-2.05,5.25,5.5,0.25
2001-02-06,-1,4870,-60,-1.22,4815,4960,4760,13400100,65001000650,2.39E+12,490431196,1258.6,30.35,30.52,30.88,30.16,-0.65,5.25,5.5,0.25
2001-02-07,-1,4805,-65,-1.33,4910,4955,4800,11499360,56023972000,2.36E+12,490431196,1257,31.27,30.37,31.35,30.06,3.03,5.25,5.5,0.25
2001-02-08,1,5040,235,4.89,4800,5350,4615,32394740,1.60E+11,2.47E+12,490431196,1263.4,31.59,31.28,31.87,31.11,1.02,5.25,5.5,0.25
2001-02-09,-1,4850,-190,-3.77,4905,5040,4835,13263430,65339925050,2.38E+12,490431196,1268.8,31.03,31.49,31.68,30.85,-1.77,5.25,5.5,0.25
2001-02-12,-1,4830,-20,-0.41,4800,4940,4725,14807840,71481753300,2.37E+12,490431196,1261.3,30.51,30.9,31.1,30.4,-1.68,5.25,5.5,0.25
2001-02-13,-1,4755,-75,-1.55,4960,5040,4725,19795090,95852289950,2.33E+12,490431196,1265.2,30.36,30.52,30.52,29.73,-0.49,5.25,5.5,0.25
2001-02-14,-1,4660,-95,-2,4700,4725,4615,19971130,92944562750,2.29E+12,490431196,1256.4,29.71,30.3,30.85,29.65,-2.14,5.25,5.5,0.25
2001-02-15,-1,4655,-5,-0.11,4900,4950,4650,36647480,1.74E+11,2.28E+12,490431196,1252.1,28.8,29.68,29.68,28.55,-3.06,5.25,5.5,0.25
2001-02-16,-1,4460,-195,-4.19,4650,4725,4455,25930920,1.18E+11,2.19E+12,490431196,1246.9,29.16,28.86,29.3,28.78,1.25,5.25,5.5,0.25
2001-02-19,-2,4200,-260,-5.83,4350,4355,4075,32456250,1.37E+11,2.06E+12,490431196,1242.4,28.87,29.14,29.435,28.59,-0.37,5.25,5.5,0.25
2001-02-20,1,4290,90,2.14,4200,4460,4150,36610330,1.58E+11,2.10E+12,490431196,1248,28.58,29.42,29.57,28.4,-1.99,5.25,5.5,0.25
2001-02-21,-1,4080,-210,-4.9,4110,4220,4055,22687460,93525872500,2.00E+12,490431196,1243.3,28.53,28.7,29,28.31,-0.17,5.25,5.5,0.25
2001-02-22,-2,3870,-210,-5.15,4000,4020,3825,21073820,82158587600,1.90E+12,490431196,1235.7,28.82,28.55,29.2,28.36,1.02,5.25,5.5,0.25
2001-02-23,1,4000,130,3.36,3815,4065,3815,31412780,1.25E+11,1.96E+12,490431196,1244.3,29.04,28.82,29.43,28.51,0.76,5.25,5.5,0.25
2001-02-26,-1,3940,-60,-1.5,4020,4050,3920,16503150,65512791300,1.93E+12,490431196,1246.6,28.42,28.9,29.18,28.4,-2.13,5.25,5.5,0.25
2001-02-27,-1,3830,-110,-2.79,3995,4090,3820,24928330,99321718050,1.88E+12,490431196,1247.8,28.13,28.4,28.4,27.72,-1.02,5.25,5.5,0.25
2001-02-28,-1,3750,-80,-2.09,3750,3845,3675,23094520,86784465500,1.84E+12,490431196,1245.7,27.39,28.03,28.4,27.36,-2.63,5,5.5,0.5
2001-03-02,-2,3375,-375,-10,3780,3810,3350,35604510,1.28E+11,1.66E+12,490431196,1249.8,27.84,27.69,28.2,27.6,0.8,5,5.5,0.5
2001-03-05,1,3460,85,2.52,3105,3520,3105,43351590,1.46E+11,1.70E+12,490431196,1261.4,28.6,27.96,28.83,27.91,2.73,5,5.5,0.5
2001-03-06,1,3520,60,1.73,3590,3670,3440,38304850,1.37E+11,1.73E+12,490431196,1274.3,28.32,28.65,28.7,28.21,-0.98,5,5.5,0.5
2001-03-07,-1,3460,-60,-1.7,3650,3750,3430,41663210,1.50E+11,1.70E+12,490431196,1266.3,29,28.3,29.1,28.18,2.4,5,5.5,0.5
2001-03-08,1,3465,5,0.14,3465,3580,3330,29579580,1.02E+11,1.70E+12,490431196,1269.7,28.39,28.92,29.15,28.33,-2.1,5,5.5,0.5
2001-03-09,-1,3335,-130,-3.75,3415,3435,3325,19473700,65837320600,1.64E+12,490431196,1274.7,28.01,28.31,28.45,27.92,-1.34,5,5.5,0.5
2001-03-12,1,3410,75,2.25,3355,3800,3350,69053680,2.45E+11,1.67E+12,490431196,1267.1,28,27.92,28.24,27.67,-0.04,5,5.5,0.5
2001-03-13,-2,3000,-410,-12.02,3360,3480,2915,63646690,2.07E+11,1.47E+12,490431196,1278.7,27.59,27.98,27.98,27.51,-1.46,5,5.5,0.5
2001-03-14,1,3150,150,5,3300,3320,3070,60815700,1.93E+11,1.54E+12,490431196,1279.3,26.41,27.5,27.75,26.35,-4.28,5,5.5,0.5
2001-03-15,1,3165,15,0.48,2930,3165,2930,34291740,1.04E+11,1.55E+12,490431196,1275.2,26.55,26.46,26.72,26.12,0.53,5,5.5,0.5
2001-03-16,-1,3140,-25,-0.79,3160,3245,3105,34054700,1.08E+11,1.54E+12,490431196,1286.2,26.74,26.54,27.48,26.45,0.72,5,5.5,0.5
2001-03-19,-1,3110,-30,-0.96,3100,3210,3080,27346420,86078701250,1.53E+12,490431196,1291.6,26.15,26.85,26.94,26.1,-2.21,5,5.5,0.5
2001-03-20,-1,3085,-25,-0.8,3200,3210,3075,30126470,94445972800,1.51E+12,490431196,1298.4,25.96,26.15,26.49,25.7,-0.73,5,5,0
2001-03-21,-1,2990,-95,-3.08,3000,3025,2975,24287030,72867021850,1.47E+12,490431196,1294.9,26.8,26.12,26.85,25.92,3.24,5,5,0
2001-03-22,1,3000,10,0.33,2990,3180,2925,58196410,1.77E+11,1.47E+12,490431196,1302.9,26.54,26.79,27.19,26.42,-0.97,5,5,0
2001-03-23,1,3035,35,1.17,3100,3130,3020,44528310,1.37E+11,1.49E+12,490431196,1313.8,27.3,26.48,27.45,26.48,2.86,5,5,0
2001-03-26,2,3490,455,14.99,3140,3490,3095,91333850,3.04E+11,1.71E+12,490431196,1314.7,27.48,27.4,27.66,27.11,0.66,5,5,0
2001-03-27,-2,3150,-340,-9.74,3510,3640,3150,114260770,3.93E+11,1.54E+12,490431196,1312.5,27.75,27.45,28.04,27.38,0.98,5,5,0
2001-03-28,-1,3040,-110,-3.49,3310,3385,2980,65400320,2.07E+11,1.49E+12,490431196,1307.5,26.31,27.77,27.78,26.25,-5.19,5,5,0
2001-03-29,2,3260,220,7.24,3130,3340,3060,83808950,2.69E+11,1.60E+12,490431196,1303.3,26.32,26.31,26.78,25.75,0.04,5,5,0
2001-03-30,-1,3155,-105,-3.22,3205,3330,3060,79731170,2.54E+11,1.55E+12,490431196,1314,26.29,26.41,26.64,25.96,-0.11,5,5,0
2001-04-02,-1,3090,-65,-2.06,3160,3175,3050,30697990,95510422950,1.52E+12,490431196,1328,25.59,26.35,26.47,25.55,-2.66,5,5,0
2001-04-03,-2,2930,-160,-5.18,2970,3010,2930,32996420,97783233400,1.44E+12,490431196,1342.3,26.19,25.6,26.28,25.49,2.34,5,5,0
2001-04-04,-2,2760,-170,-5.8,2835,2875,2760,35503280,1.00E+11,1.35E+12,490431196,1345.4,27.12,26.22,27.24,26.13,3.55,5,5,0
2001-04-06,2,2960,200,7.25,3000,3030,2920,59127240,1.76E+11,1.45E+12,490431196,1351.5,27.06,27.25,27.28,26.81,-0.73,5,5,0
2001-04-09,-2,2800,-160,-5.41,2900,2910,2790,31502130,89205251500,1.37E+12,490431196,1346.8,27.28,27.02,27.67,27.01,0.81,5,5,0
2001-04-10,-2,2630,-170,-6.07,2815,2825,2620,29253200,79414788300,1.29E+12,490431196,1340.6,28.48,27.32,28.63,27.31,4.4,5,5,0
2001-04-11,-1,2570,-60,-2.28,2750,2775,2540,53320010,1.43E+11,1.26E+12,490431196,1337.5,28.18,28.45,28.45,27.94,-1.05,5,5,0
2001-04-12,1,2620,50,1.95,2695,2700,2565,54399100,1.43E+11,1.28E+12,490431196,1322.5,28.25,28.19,28.84,28.19,0.25,5,5,0
2001-04-13,-1,2565,-55,-2.1,2645,2660,2535,33367260,86478699550,1.26E+12,490431196,1325.1,28.52,28.15,28.94,28.12,1.08,5,5,0
2001-04-16,-1,2505,-60,-2.34,2540,2590,2500,27623520,70021726250,1.23E+12,490431196,1322.8,28.79,28.11,29.04,28.05,1.91,5,5,0
2001-04-17,-1,2430,-75,-2.99,2455,2510,2420,46717950,1.15E+11,1.19E+12,490431196,1331.7,28.24,29,29,28.15,-1.91,5,5,0
2001-04-18,2,2790,360,14.81,2600,2790,2545,103612830,2.77E+11,1.37E+12,490431196,1324.2,27.95,28.29,28.29,27.04,-1.03,5,4.5,-0.5
2001-04-19,2,3205,415,14.87,3100,3205,3000,58942870,1.86E+11,1.57E+12,490431196,1313.7,27.82,27.88,27.96,27.45,-0.47,5,4.5,-0.5
2001-04-20,1,3285,80,2.5,3305,3635,3280,132998420,4.60E+11,1.61E+12,490431196,1298.6,27.28,27.82,28,26.8,-1.94,5,4.5,-0.5
2001-04-23,1,3405,120,3.65,3400,3590,3380,86600720,3.00E+11,1.67E+12,490431196,1309.2,27.61,27.6,27.93,27.4,1.21,5,4.5,-0.5
2001-04-24,-2,3080,-325,-9.54,3205,3245,3060,66832320,2.09E+11,1.51E+12,490431196,1314.5,26.86,27.64,27.98,26.8,-2.72,5,4.5,-0.5
2001-04-25,1,3230,150,4.87,3025,3450,2960,112291180,3.59E+11,1.58E+12,490431196,1310.3,27.29,26.8,27.38,26.75,1.6,5,4.5,-0.5
2001-04-26,-1,3095,-135,-4.18,3295,3315,3070,61067480,1.97E+11,1.52E+12,490431196,1310.6,28.44,27.32,28.65,27.29,4.21,5,4.5,-0.5
2001-04-27,-1,3075,-20,-0.65,3070,3180,3035,48533590,1.50E+11,1.51E+12,490431196,1309.8,28.27,28.49,28.64,28.15,-0.6,5,4.5,-0.5
2001-04-30,2,3385,310,10.08,3200,3465,3170,123473320,4.13E+11,1.66E+12,490431196,1324.7,28.46,28.39,28.99,28.13,0.67,5,4.5,-0.5
2001-05-02,0,3385,0,0,3430,3605,3375,95123170,3.34E+11,1.66E+12,490431196,1321.1,27.8,28.95,29.05,27.75,-3.94,5,4.5,-0.5
2001-05-03,1,3430,45,1.33,3430,3505,3365,73716720,2.53E+11,1.68E+12,490431196,1304.5,28.45,27.82,28.55,27.37,2.34,5,4.5,-0.5
2001-05-04,1,3465,35,1.02,3385,3515,3335,66510030,2.29E+11,1.70E+12,490431196,1295.3,28.36,28.5,28.73,28.15,-0.32,5,4.5,-0.5
2001-05-07,2,3655,190,5.48,3600,3760,3485,81984650,2.97E+11,1.79E+12,490431196,1293.1,27.77,28.34,28.58,27.72,-2.08,5,4.5,-0.5
