일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2000/11/20,155000 ,"-6,000",-3.73,"158,000","160,500","155,000","535,981","84,401,740,000","23,441,916,970,000","151,238,174"
2000/11/21,158000 ,"3,000",1.94,"154,000","158,500","148,500","1,032,456","157,664,943,000","23,895,631,492,000","151,238,174"
2000/11/22,157000 ,"-1,000",-0.63,"155,000","161,000","154,000","754,289","119,024,223,000","23,744,393,318,000","151,238,174"
2000/11/23,160500 ,"3,500",2.23,"157,000","163,000","157,000","892,960","143,308,390,000","24,273,726,927,000","151,238,174"
2000/11/24,170000 ,"9,500",5.92,"165,500","170,000","163,500","910,673","152,012,390,000","25,710,489,580,000","151,238,174"
2000/11/27,189000 ,"19,000",11.18,"180,000","190,000","178,500","2,004,446","368,830,224,000","28,584,014,886,000","151,238,174"
2000/11/28,176000 ,"-13,000",-6.88,"182,500","182,500","175,000","1,195,439","214,064,714,000","26,617,918,624,000","151,238,174"
2000/11/29,161000 ,"-15,000",-8.52,"165,000","167,500","160,000","1,086,068","177,310,218,000","24,349,346,014,000","151,238,174"
2000/11/30,162000 ,"1,000",0.62,"161,000","164,500","157,500","1,266,322","203,892,029,000","24,500,584,188,000","151,238,174"
2000/12/01,159000 ,"-3,000",-1.85,"154,000","161,000","152,000","1,928,557","302,626,788,000","24,046,869,666,000","151,238,174"
2000/12/04,155000 ,"-4,000",-2.52,"161,000","162,500","154,000","1,037,540","164,601,420,000","23,441,916,970,000","151,238,174"
2000/12/05,162000 ,"7,000",4.52,"158,000","162,500","156,000","1,168,095","185,282,970,000","24,500,584,188,000","151,238,174"
2000/12/06,160500 ,"-1,500",-0.93,"170,500","171,500","160,500","1,917,834","321,103,132,000","24,273,726,927,000","151,238,174"
2000/12/07,163000 ,"2,500",1.56,"160,500","163,000","158,000","860,422","138,122,096,000","24,651,822,362,000","151,238,174"
2000/12/08,168500 ,"5,500",3.37,"163,000","169,500","163,000","951,501","158,635,923,500","25,483,632,319,000","151,238,174"
2000/12/11,179000 ,"10,500",6.23,"174,000","181,500","174,000","1,411,583","250,481,537,000","27,071,633,146,000","151,238,174"
2000/12/12,175000 ,"-4,000",-2.23,"179,000","182,500","175,000","1,474,958","264,151,255,000","26,466,680,450,000","151,238,174"
2000/12/13,189000 ,"14,000",8.00,"175,000","189,000","175,000","1,682,889","308,038,926,000","28,584,014,886,000","151,238,174"
2000/12/14,181000 ,"-8,000",-4.23,"181,000","184,000","178,000","1,339,386","242,292,216,000","27,374,109,494,000","151,238,174"
2000/12/15,174500 ,"-6,500",-3.59,"181,000","182,000","174,000","1,059,217","188,557,301,500","26,391,369,879,000","151,239,942"
2000/12/18,178000 ,"3,500",2.01,"175,000","179,500","174,500","687,058","121,823,509,000","26,920,709,676,000","151,239,942"
2000/12/19,176500 ,"-1,500",-0.84,"178,000","178,500","175,500","508,982","90,083,578,000","26,693,849,763,000","151,239,942"
2000/12/20,167000 ,"-9,500",-5.38,"171,000","172,500","166,000","1,073,576","181,793,582,000","25,257,070,314,000","151,239,942"
2000/12/21,162000 ,"-5,000",-2.99,"156,000","165,000","153,500","1,532,573","245,235,366,000","24,500,870,604,000","151,239,942"
2000/12/22,157000 ,"-5,000",-3.09,"162,000","165,000","156,500","1,275,258","204,793,716,000","23,744,670,894,000","151,239,942"
2000/12/26,158000 ,"1,000",0.64,"161,500","162,000","158,000","1,208,632","194,209,091,000","23,895,910,836,000","151,239,942"
2001/01/02,167500 ,"9,500",6.01,"158,000","169,000","157,000","789,127","129,750,057,500","25,332,690,285,000","151,239,942"
2001/01/03,168500 ,"1,000",0.60,"161,500","171,000","161,000","757,143","126,221,640,500","25,483,930,227,000","151,239,942"
2001/01/04,189000 ,"20,500",12.17,"189,500","193,500","183,000","2,398,248","449,722,037,000","28,584,349,038,000","151,239,942"
2001/01/05,195000 ,"6,000",3.17,"188,000","196,000","185,000","1,562,744","300,128,830,000","29,491,788,690,000","151,239,942"
2001/01/08,194000 ,"-1,000",-0.51,"191,000","195,500","189,000","845,911","163,407,669,000","29,340,548,748,000","151,239,942"
2001/01/09,192000 ,"-2,000",-1.03,"191,500","193,000","185,500","925,608","175,314,736,000","29,038,068,864,000","151,239,942"
2001/01/10,185500 ,"-6,500",-3.39,"189,000","190,500","185,000","824,777","155,358,513,500","28,055,009,241,000","151,239,942"
2001/01/11,182000 ,"-3,500",-1.89,"189,500","189,500","182,000","628,239","115,982,123,000","27,525,669,444,000","151,239,942"
2001/01/12,192000 ,"10,000",5.49,"190,000","194,500","188,500","1,058,060","202,687,180,000","29,038,068,864,000","151,239,942"
2001/01/15,196000 ,"4,000",2.08,"193,000","201,000","192,000","1,029,275","202,344,765,000","29,643,028,632,000","151,239,942"
2001/01/16,207000 ,"11,000",5.61,"198,000","210,000","192,500","1,041,389","210,043,278,000","31,306,667,994,000","151,239,942"
2001/01/17,211000 ,"4,000",1.93,"203,000","212,000","203,000","1,051,459","218,440,809,000","31,911,627,762,000","151,239,942"
2001/01/18,220000 ,"9,000",4.27,"212,000","226,500","212,000","1,153,718","254,070,785,000","33,272,787,240,000","151,239,942"
2001/01/19,230000 ,"10,000",4.55,"235,000","235,000","226,000","1,084,940","249,703,990,000","34,785,186,660,000","151,239,942"
2001/01/22,227500 ,"-2,500",-1.09,"230,000","230,000","223,500","845,034","191,813,660,000","34,407,086,805,000","151,239,942"
2001/01/26,199000 ,"-28,500",-12.53,"222,500","224,000","198,500","1,820,526","375,722,004,000","30,096,748,458,000","151,239,942"
2001/01/29,201000 ,"2,000",1.01,"200,000","205,000","198,000","944,935","190,372,670,000","30,399,228,342,000","151,239,942"
2001/01/30,205500 ,"4,500",2.24,"205,000","208,500","203,500","787,000","162,037,410,000","31,079,808,081,000","151,239,942"
2001/01/31,220000 ,"14,500",7.06,"204,500","220,000","204,500","1,060,930","225,672,385,000","33,272,787,240,000","151,239,942"
2001/02/01,213500 ,"-6,500",-2.95,"213,500","221,000","209,500","794,640","170,465,330,000","32,289,727,617,000","151,239,942"
2001/02/02,214500 ,"1,000",0.47,"214,500","219,500","211,000","546,604","117,381,758,000","32,440,967,559,000","151,239,942"
2001/02/05,201500 ,"-13,000",-6.06,"208,500","210,000","199,500","942,754","191,975,996,000","30,474,848,313,000","151,239,942"
2001/02/06,200500 ,"-1,000",-0.50,"199,000","201,000","195,500","630,966","125,069,428,000","30,323,608,371,000","151,239,942"
2001/02/07,195000 ,"-5,500",-2.74,"198,000","199,500","195,000","462,650","90,826,665,000","29,491,788,690,000","151,239,942"
2001/02/08,203000 ,"8,000",4.10,"196,000","203,000","194,500","693,756","138,222,138,000","30,701,708,226,000","151,239,942"
2001/02/09,203500 ,500,0.25,"202,000","205,000","199,000","504,637","102,297,619,500","30,777,328,197,000","151,239,942"
2001/02/12,198500 ,"-5,000",-2.46,"192,000","202,500","192,000","722,293","142,913,145,500","30,021,128,487,000","151,239,942"
2001/02/13,199000 ,500,0.25,"202,000","205,000","198,500","445,953","89,505,402,000","30,096,748,458,000","151,239,942"
2001/02/14,199000 ,0,0.00,"196,000","202,000","195,000","394,201","78,630,534,000","30,096,748,458,000","151,239,942"
2001/02/15,206500 ,"7,500",3.77,"210,000","210,500","205,000","698,680","145,178,015,000","31,231,048,023,000","151,239,942"
2001/02/16,212500 ,"6,000",2.91,"207,500","215,500","206,500","927,555","197,122,357,500","32,138,487,675,000","151,239,942"
2001/02/19,209500 ,"-3,000",-1.41,"209,000","210,500","205,000","457,630","95,340,655,000","31,684,767,849,000","151,239,942"
2001/02/20,212000 ,"2,500",1.19,"209,500","214,000","209,000","363,573","76,744,806,000","32,062,867,704,000","151,239,942"
2001/02/21,208000 ,"-4,000",-1.89,"208,000","210,000","207,000","390,024","81,161,772,000","31,457,907,936,000","151,239,942"
2001/02/22,200500 ,"-7,500",-3.61,"204,000","205,000","197,000","872,169","174,775,949,500","30,323,608,371,000","151,239,942"
2001/02/23,192000 ,"-8,500",-4.24,"196,000","198,500","191,500","1,537,164","297,963,823,000","29,038,068,864,000","151,239,942"
2001/02/26,192000 ,0,0.00,"192,500","193,000","189,000","713,378","136,456,731,000","29,038,068,864,000","151,239,942"
2001/02/27,189500 ,"-2,500",-1.30,"192,000","197,000","189,500","773,982","148,921,154,000","28,659,969,009,000","151,239,942"
2001/02/28,187000 ,"-2,500",-1.32,"185,000","189,000","185,000","574,345","107,199,760,000","28,281,869,154,000","151,239,942"
2001/03/02,180500 ,"-6,500",-3.48,"185,000","185,000","179,000","890,062","161,841,031,000","27,298,809,531,000","151,239,942"
2001/03/05,186000 ,"5,500",3.05,"176,500","186,000","176,500","492,456","90,407,241,000","28,130,629,212,000","151,239,942"
2001/03/06,190000 ,"4,000",2.15,"191,000","192,500","188,000","510,082","97,111,505,000","28,735,588,980,000","151,239,942"
2001/03/07,200000 ,"10,000",5.26,"198,000","200,500","195,000","1,052,875","208,882,825,000","30,247,988,400,000","151,239,942"
2001/03/08,200500 ,500,0.25,"197,500","200,500","195,500","627,296","124,829,473,000","30,323,608,371,000","151,239,942"
2001/03/09,192000 ,"-8,500",-4.24,"197,000","197,000","191,000","616,095","119,088,655,000","29,038,068,864,000","151,239,942"
2001/03/12,183500 ,"-8,500",-4.43,"185,000","188,000","182,500","772,211","142,724,213,500","27,752,529,357,000","151,239,942"
2001/03/13,182000 ,"-1,500",-0.82,"178,500","182,500","177,000","676,313","122,106,936,000","27,525,669,444,000","151,239,942"
2001/03/14,195000 ,"13,000",7.14,"189,500","195,500","189,000","785,725","151,523,225,000","29,491,788,690,000","151,239,942"
2001/03/15,196000 ,"1,000",0.51,"189,500","196,500","188,000","587,410","113,534,625,000","29,643,028,632,000","151,239,942"
2001/03/16,194500 ,"-1,500",-0.77,"194,000","196,000","191,500","466,356","90,434,067,000","29,416,168,719,000","151,239,942"
2001/03/19,190000 ,"-4,500",-2.31,"190,500","194,000","188,500","497,387","95,103,985,000","28,735,588,980,000","151,239,942"
2001/03/20,191000 ,"1,000",0.53,"195,000","196,000","191,000","429,195","83,024,495,000","28,886,828,922,000","151,239,942"
2001/03/21,193500 ,"2,500",1.31,"186,000","195,000","185,000","811,004","154,356,259,000","29,264,928,777,000","151,239,942"
2001/03/22,199000 ,"5,500",2.84,"199,000","199,500","196,000","749,337","148,457,798,000","30,096,748,458,000","151,239,942"
2001/03/23,215000 ,"16,000",8.04,"204,500","218,500","204,000","1,835,148","390,196,175,000","32,516,587,530,000","151,239,942"
2001/03/26,217000 ,"2,000",0.93,"220,000","221,500","217,000","857,488","188,282,286,000","32,819,067,414,000","151,239,942"
2001/03/27,207500 ,"-9,500",-4.38,"215,000","215,500","206,000","626,950","132,428,555,000","31,382,287,965,000","151,239,942"
2001/03/28,207500 ,0,0.00,"213,000","213,000","207,500","521,567","109,913,112,500","31,382,287,965,000","151,239,942"
2001/03/29,204500 ,"-3,000",-1.45,"204,500","209,000","202,000","598,422","123,032,699,000","30,928,568,139,000","151,239,942"
2001/03/30,208000 ,"3,500",1.71,"205,500","208,500","202,000","602,077","123,804,441,000","31,457,907,936,000","151,239,942"
2001/04/02,199500 ,"-8,500",-4.09,"202,000","205,000","198,000","782,843","156,770,768,500","30,172,368,429,000","151,239,942"
2001/04/03,190000 ,"-9,500",-4.76,"190,500","193,500","189,500","921,494","176,154,030,000","28,735,588,980,000","151,239,942"
2001/04/04,183000 ,"-7,000",-3.68,"185,000","187,000","181,500","1,245,631","228,780,928,000","27,676,909,386,000","151,239,942"
2001/04/06,192000 ,"9,000",4.92,"198,000","198,000","189,000","1,705,837","331,379,959,000","29,038,068,864,000","151,239,942"
2001/04/09,185500 ,"-6,500",-3.39,"189,500","190,500","185,500","516,809","97,209,109,500","28,055,009,241,000","151,239,942"
2001/04/10,182000 ,"-3,500",-1.89,"185,500","187,000","180,500","783,590","143,294,980,000","27,525,669,444,000","151,239,942"
2001/04/11,186000 ,"4,000",2.20,"189,000","190,000","186,000","890,351","167,399,716,000","28,130,629,212,000","151,239,942"
2001/04/12,200500 ,"14,500",7.80,"197,000","204,500","195,000","1,473,266","294,387,843,000","30,323,608,371,000","151,239,942"
2001/04/13,203000 ,"2,500",1.25,"205,000","207,500","201,500","776,811","158,623,228,000","30,701,708,226,000","151,239,942"
2001/04/16,197000 ,"-6,000",-2.96,"203,000","204,000","197,000","204,097","40,770,214,000","29,794,268,574,000","151,239,942"
2001/04/17,198500 ,"1,500",0.76,"196,000","201,000","192,500","336,359","66,336,851,500","30,021,128,487,000","151,239,942"
2001/04/18,214000 ,"15,500",7.81,"205,500","214,000","203,500","955,879","199,473,051,000","32,365,347,588,000","151,239,942"
2001/04/19,235000 ,"21,000",9.81,"231,000","246,000","229,000","2,626,128","620,239,485,000","35,541,386,370,000","151,239,942"
2001/04/20,224500 ,"-10,500",-4.47,"236,000","239,000","224,500","898,176","207,001,697,000","33,953,366,979,000","151,239,942"
2001/04/23,227000 ,"2,500",1.11,"224,500","230,500","223,500","635,721","144,959,292,000","34,331,466,834,000","151,239,942"
2001/04/24,220000 ,"-7,000",-3.08,"220,500","221,000","216,500","623,792","136,489,710,000","33,272,787,240,000","151,239,942"
2001/04/25,226000 ,"6,000",2.73,"217,000","226,000","216,000","526,949","116,283,419,000","34,180,226,892,000","151,239,942"
2001/04/26,223500 ,"-2,500",-1.11,"230,000","230,000","222,500","784,235","176,697,157,500","33,802,127,037,000","151,239,942"
2001/04/27,217000 ,"-6,500",-2.91,"220,500","222,500","215,500","433,980","94,743,840,000","32,819,067,414,000","151,239,942"
2001/04/30,229000 ,"12,000",5.53,"223,000","231,000","220,500","764,571","173,495,054,000","34,633,946,718,000","151,239,942"
2001/05/02,229000 ,0,0.00,"235,000","235,000","227,000","730,267","168,087,503,000","34,633,946,718,000","151,239,942"
2001/05/03,230000 ,"1,000",0.44,"231,000","231,000","224,500","517,991","117,870,605,000","34,785,186,660,000","151,239,942"
2001/05/04,223000 ,"-7,000",-3.04,"220,500","225,500","220,500","656,127","146,713,456,000","33,726,507,066,000","151,239,942"
2001/05/07,230000 ,"7,000",3.14,"225,000","231,500","224,000","358,957","81,551,760,000","34,785,186,660,000","151,239,942"
2001/05/08,229500 ,-500,-0.22,"229,500","231,000","226,000","336,524","77,143,358,000","34,709,566,689,000","151,239,942"
2001/05/09,225000 ,"-4,500",-1.96,"228,000","229,000","224,500","413,921","93,379,720,000","34,028,986,950,000","151,239,942"
2001/05/10,225000 ,0,0.00,"225,000","228,000","222,000","492,487","110,893,075,000","34,028,986,950,000","151,239,942"
2001/05/11,220500 ,"-4,500",-2.00,"223,000","223,500","220,000","554,183","122,635,646,500","33,348,407,211,000","151,239,942"
2001/05/14,221500 ,"1,000",0.45,"221,000","223,000","220,000","286,202","63,221,568,000","33,499,647,153,000","151,239,942"
2001/05/15,217000 ,"-4,500",-2.03,"220,500","222,500","214,500","528,436","114,827,442,000","32,819,067,414,000","151,239,942"
2001/05/16,210500 ,"-6,500",-3.00,"215,000","218,500","210,000","517,916","111,108,793,000","31,836,007,791,000","151,239,942"
2001/05/17,221500 ,"11,000",5.23,"220,000","221,500","217,000","482,133","105,503,954,500","33,499,647,153,000","151,239,942"
2001/05/18,220500 ,"-1,000",-0.45,"219,000","221,000","217,000","378,388","82,833,739,000","33,348,407,211,000","151,239,942"
2001/05/21,229000 ,"8,500",3.85,"225,000","231,000","221,500","563,256","128,562,499,000","34,633,946,718,000","151,239,942"
2001/05/22,231000 ,"2,000",0.87,"236,000","239,000","231,000","976,665","229,790,995,000","34,936,426,602,000","151,239,942"
2001/05/23,235000 ,"4,000",1.73,"230,000","238,000","229,000","437,809","102,555,105,000","35,541,386,370,000","151,239,942"
2001/05/24,226500 ,"-8,500",-3.62,"228,000","230,000","225,500","605,529","137,831,758,500","34,255,846,863,000","151,239,942"
2001/05/25,222000 ,"-4,500",-1.99,"227,500","232,500","221,500","673,974","152,201,083,000","33,575,267,124,000","151,239,942"
2001/05/28,222500 ,500,0.23,"221,000","224,000","219,000","369,666","81,996,990,000","33,650,887,095,000","151,239,942"
2001/05/29,232000 ,"9,500",4.27,"221,500","232,000","221,500","485,640","111,110,965,000","35,087,666,544,000","151,239,942"
2001/05/30,223500 ,"-8,500",-3.66,"225,000","226,500","222,500","636,313","142,580,395,500","33,802,127,037,000","151,239,942"
2001/05/31,212000 ,"-11,500",-5.15,"216,000","217,000","209,500","1,271,938","271,734,031,000","32,062,867,704,000","151,239,942"
2001/06/01,212000 ,0,0.00,"215,000","215,000","210,500","586,304","124,593,593,000","32,062,867,704,000","151,239,942"
2001/06/04,212000 ,0,0.00,"213,000","215,500","211,500","399,194","85,138,198,000","32,062,867,704,000","151,239,942"
2001/06/05,203000 ,"-9,000",-4.25,"207,000","212,000","202,000","1,030,410","211,145,930,000","30,701,708,226,000","151,239,942"
2001/06/07,214000 ,"11,000",5.42,"204,000","215,500","204,000","799,372","169,061,128,000","32,365,347,588,000","151,239,942"
2001/06/08,223500 ,"9,500",4.44,"221,000","225,500","220,000","854,889","190,055,121,500","33,802,127,037,000","151,239,942"
2001/06/11,214000 ,"-9,500",-4.25,"216,500","219,000","214,000","493,626","106,257,304,000","32,365,347,588,000","151,239,942"
2001/06/12,211000 ,"-3,000",-1.40,"211,000","215,000","210,500","483,939","102,654,684,000","31,911,627,762,000","151,239,942"
2001/06/13,214000 ,"3,000",1.42,"215,000","215,500","210,000","472,921","100,053,909,000","32,365,347,588,000","151,239,942"
2001/06/14,211500 ,"-2,500",-1.17,"213,500","215,500","210,000","556,866","118,416,894,000","31,987,247,733,000","151,239,942"
2001/06/15,209500 ,"-2,000",-0.95,"209,500","210,000","206,000","817,467","169,579,056,500","31,684,767,849,000","151,239,942"
2001/06/18,205000 ,"-4,500",-2.15,"209,000","209,000","204,000","681,948","139,936,325,000","31,004,188,110,000","151,239,942"
2001/06/19,205500 ,500,0.24,"205,000","208,500","204,000","625,581","128,719,815,500","31,079,808,081,000","151,239,942"
