date,등락지표,등락.분류,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,삼성종가,SOX종가,SOX변동률,BTC종가,BTC변동률
2013-12-16,1,1,37150,650,1.78,36600,37200,36550,3285802,1.21E+11,2.64E+13,710200891,1053.1,97.48,96.55,97.69,96.21,0.91,2.5,0.25,-2.25,84.98,1400000,512.15,1.31,759.9,-17.39
2013-12-17,-1,-1,36600,-550,-1.48,37500,37550,36550,3534783,1.31E+11,2.6E+13,710200891,1052.6,97.22,97.3,97.9,97,-0.27,2.5,0.25,-2.25,84.98,1395000,517.18,0.98,715,-5.92
2013-12-18,-1,-1,35550,-1050,-2.87,36600,36800,35450,4929380,1.77E+11,2.52E+13,710200891,1051.5,97.8,97.3,98.01,97.02,0.6,2.5,0.25,-2.25,84.98,1401000,521.07,0.75,541,-24.34
2013-12-19,-1,-1,34900,-650,-1.83,35950,36150,34800,6726027,2.37E+11,2.48E+13,710200891,1052.1,98.77,97.69,99.17,97.5,0.99,2.5,0.25,-2.25,84.98,1427000,517.78,-0.63,732,35.3
2013-12-20,1,1,35300,400,1.15,35200,35750,34900,3905267,1.38E+11,2.51E+13,710200891,1058.1,99.32,98.7,99.4,98.54,0.56,2.5,0.25,-2.25,84.98,1427000,522.09,0.83,650,-11.2
2013-12-23,1,1,37000,1700,4.82,35600,37000,35550,5630251,2.05E+11,2.63E+13,710200891,1061.9,98.91,99.2,99.31,98.64,-0.41,2.5,0.25,-2.25,84.98,1433000,526.65,0.87,713.2,11.53
2013-12-24,-1,-1,36750,-250,-0.68,37000,37100,36550,2771057,1.02E+11,2.61E+13,710200891,1061,99.22,98.62,99.3,98.53,0.31,2.5,0.25,-2.25,84.98,1415000,528.35,0.32,702.8,-1.47
2013-12-26,-1,-1,36000,-750,-2.04,36900,37000,35900,3738849,1.36E+11,2.56E+13,710200891,1060.4,99.55,99.2,99.7,99.05,0.33,2.5,0.25,-2.25,84.98,1408000,529.83,0.28,802,13.39
2013-12-27,1,1,36650,650,1.81,36450,36950,36350,2088963,76647459800,2.6E+13,710200891,1059.4,100.32,99.63,100.75,99.37,0.77,2.5,0.25,-2.25,84.98,1396000,529.96,0.02,803,0.13
2013-12-30,1,1,36800,150,0.41,36800,37000,36250,2537422,92805058100,2.61E+13,710200891,1055.6,99.29,100.15,100.42,99.13,-1.03,2.5,0.25,-2.25,84.98,1372000,531.57,0.3,804.8,2.53
2014-01-02,-1,-1,35550,-1250,-3.4,37100,37350,35550,4503101,1.63E+11,2.52E+13,710200891,1055.3,95.44,98.5,98.97,95.34,-3.3,2.5,0.25,-2.25,84.98,1309000,527.75,-1.36,856.9,5.02
2014-01-03,1,1,36300,750,2.11,35700,36450,35600,3866819,1.4E+11,2.58E+13,710200891,1050.4,93.96,95.47,95.74,93.86,-1.55,2.5,0.25,-2.25,84.98,1296000,526.68,-0.2,884.3,3.19
2014-01-06,1,1,37650,1350,3.72,36400,37700,36350,5489696,2.05E+11,2.67E+13,710200891,1054.1,93.43,94.18,94.59,93.2,-0.56,2.5,0.25,-2.25,84.98,1307000,523.77,-0.55,1012.7,-0.21
2014-01-07,1,1,37800,150,0.4,37350,37950,37200,3365854,1.27E+11,2.68E+13,710200891,1062.2,93.67,93.6,94.22,93.35,0.26,2.5,0.25,-2.25,84.98,1304000,527.43,0.7,879.9,-13.11
2014-01-08,1,1,39000,1200,3.17,38550,39100,38150,6541929,2.54E+11,2.77E+13,710200891,1067.9,92.33,93.96,94.18,92.26,-1.43,2.5,0.25,-2.25,84.98,1291000,535.76,1.58,938.8,6.7
2014-01-09,-1,-1,38850,-150,-0.38,39150,39250,38500,4456686,1.73E+11,2.76E+13,710200891,1066,91.66,92.58,92.93,91.24,-0.73,2.5,0.25,-2.25,84.98,1275000,531.49,-0.8,937,-0.2
2014-01-10,-1,-1,38500,-350,-0.9,38450,38700,37700,4661839,1.78E+11,2.73E+13,710200891,1064.8,92.72,92.3,93.38,91.99,1.16,2.5,0.25,-2.25,84.98,1272000,533.7,0.42,957.8,2.22
2014-01-13,-1,-1,38150,-350,-0.91,38350,39000,38150,2173830,83683566350,2.71E+13,710200891,1062.8,91.8,92.83,92.88,91.43,-0.99,2.5,0.25,-2.25,84.98,1295000,527.66,-1.13,922.9,-1.8
2014-01-14,1,1,38400,250,0.66,37750,38400,37350,2373406,90333371500,2.73E+13,710200891,1056.5,92.59,91.51,92.88,91.5,0.86,2.5,0.25,-2.25,84.98,1313000,539.61,2.26,919.3,-0.39
2014-01-15,-1,-1,36650,-1750,-4.56,38700,38750,36450,11312073,4.18E+11,2.6E+13,710200891,1058.4,94.17,92.65,94.64,92.43,1.71,2.5,0.25,-2.25,84.98,1299000,544.21,0.85,941.2,2.39
2014-01-16,-1,-1,36550,-100,-0.27,36900,37000,36050,5058860,1.85E+11,2.6E+13,710200891,1062.5,93.96,94.29,94.64,93.6,-0.22,2.5,0.25,-2.25,84.98,1301000,541.05,-0.58,913.5,-2.95
2014-01-17,-1,-1,36000,-550,-1.5,36600,36850,36000,3390054,1.23E+11,2.56E+13,710200891,1064.2,94.37,94.17,94.94,93.94,0.44,2.5,0.25,-2.25,84.98,1292000,538.14,-0.54,894.2,-2.12
2014-01-20,1,1,36850,850,2.36,36050,36850,36050,3038514,1.11E+11,2.62E+13,710200891,1061,93.93,94.31,94.31,93.66,-0.46,2.5,0.25,-2.25,84.98,1316000,539.82,0.04,956,0.12
2014-01-21,-1,-1,36400,-450,-1.22,36950,37100,36400,2458095,90182487300,2.59E+13,710200891,1063.9,94.99,94,95.23,93.43,1.12,2.5,0.25,-2.25,84.98,1324000,541.5,0.62,962.2,0.65
2014-01-22,-1,-1,36300,-100,-0.27,36100,36350,35000,8866139,3.16E+11,2.58E+13,710200891,1064.2,96.73,95.2,96.89,95.12,1.83,2.5,0.25,-2.25,84.98,1328000,547.47,1.1,951,-1.17
2014-01-23,-1,-1,35400,-900,-2.48,36300,36650,35400,5413166,1.94E+11,2.51E+13,710200891,1068.4,97.32,96.69,97.84,96.41,0.61,2.5,0.25,-2.25,84.98,1299000,541.49,-1.09,944.2,-0.71
2014-01-24,1,1,35900,500,1.41,35350,36150,35350,4696232,1.68E+11,2.55E+13,710200891,1071.9,96.64,97.37,97.8,96.25,-0.7,2.5,0.25,-2.25,84.98,1307000,528.89,-2.33,916.5,-2.92
2014-01-27,-1,-1,35250,-650,-1.81,35100,35550,35000,3810292,1.34E+11,2.5E+13,710200891,1077.2,95.72,96.9,97.18,95.21,-0.95,2.5,0.25,-2.25,84.98,1292000,525.27,-0.68,943.5,-6.3
2014-01-28,1,1,36800,1550,4.4,35550,36800,35250,5134501,1.86E+11,2.61E+13,710200891,1084.1,97.41,95.66,97.66,95.63,1.77,2.5,0.25,-2.25,84.98,1283000,527.54,0.43,932.7,-1.15
2014-01-29,1,1,37850,1050,2.85,37100,37900,37000,5768140,2.17E+11,2.69E+13,710200891,1079.2,97.36,97.17,97.75,96.32,-0.05,2.5,0.25,-2.25,84.98,1280000,525.14,-0.45,925.7,-0.75
2014-02-03,1,1,37950,100,0.26,37500,38200,37450,3258954,1.23E+11,2.7E+13,710200891,1071.1,96.43,97.4,97.94,96.26,-1.09,2.5,0.25,-2.25,84.98,1272000,517.46,-2.21,931.7,-2.27
2014-02-04,-1,-1,36500,-1450,-3.82,37350,37400,36500,5123321,1.89E+11,2.59E+13,710200891,1082.2,97.19,96.53,97.82,96.37,0.79,2.5,0.25,-2.25,84.98,1249000,518.34,0.17,926.6,-0.54
2014-02-05,1,1,36650,150,0.41,36900,37000,36000,3722340,1.36E+11,2.6E+13,710200891,1086.1,97.38,97.67,98.26,96.8,0.2,2.5,0.25,-2.25,84.98,1237000,518.46,0.02,904.5,-2.39
2014-02-06,1,2,38600,1950,5.32,37050,38600,37000,6520048,2.49E+11,2.74E+13,710200891,1079.5,97.84,97.25,98.83,97.25,0.47,2.5,0.25,-2.25,84.98,1259000,526.67,1.58,828.9,-8.36
2014-02-07,1,1,39300,700,1.81,39300,39500,38900,6263133,2.46E+11,2.79E+13,710200891,1076.4,99.88,97.97,100.24,97.11,2.09,2.5,0.25,-2.25,84.98,1275000,535.31,1.64,695.7,-16.07
2014-02-10,-1,-1,39000,-300,-0.76,39400,39950,39000,2749618,1.08E+11,2.77E+13,710200891,1075.1,100.06,100.05,100.55,99.11,0.18,2.5,0.25,-2.25,84.98,1277000,538.04,0.51,582.6,-11.67
2014-02-11,0,0,39000,0,0,39200,39600,38950,1922133,75258297550,2.77E+13,710200891,1071.9,99.94,99.97,100.6,99.6,-0.12,2.5,0.25,-2.25,84.98,1311000,544.86,1.27,579,-0.63
2014-02-12,1,1,39850,850,2.18,39600,39850,39200,3365602,1.33E+11,2.83E+13,710200891,1072,100.37,100.46,101.38,100.04,0.43,2.5,0.25,-2.25,84.98,1307000,549.48,0.85,531.1,-8.26
2014-02-13,1,1,39900,50,0.13,39850,40200,39700,3408592,1.36E+11,2.83E+13,710200891,1064.7,100.35,100.27,100.66,99.4,-0.02,2.5,0.25,-2.25,84.98,1298000,556.02,1.19,451.4,-15
2014-02-14,-1,-1,39050,-850,-2.13,39950,40100,39000,3144548,1.24E+11,2.77E+13,710200891,1063.9,100.3,100.34,100.47,99.43,-0.05,2.5,0.25,-2.25,84.98,1301000,559.12,0.56,427.7,-5.26
2014-02-17,-1,-1,38700,-350,-0.9,39450,39700,38400,3462266,1.35E+11,2.75E+13,710200891,1061.9,100.58,100.59,100.83,100.23,0.28,2.5,0.25,-2.25,84.98,1285000,559.785,0.4,272.3,-9.18
2014-02-18,1,1,38800,100,0.26,38800,39000,38550,1740161,67390229750,2.76E+13,710200891,1060.5,102.43,100.32,103.25,100.23,1.83,2.5,0.25,-2.25,84.98,1295000,560.45,0.24,294,7.96
2014-02-19,1,1,39150,350,0.9,38650,39400,38500,2779561,1.08E+11,2.78E+13,710200891,1064.1,103.31,103.14,103.8,102.4,0.86,2.5,0.25,-2.25,84.98,1290000,560.02,-0.08,261.5,-11.03
2014-02-20,-1,-1,38800,-350,-0.89,39400,39650,38700,2634888,1.03E+11,2.76E+13,710200891,1067.1,102.92,103.41,103.5,102.75,-0.38,2.5,0.25,-2.25,84.98,1286000,564.06,0.72,111.9,-57.21
2014-02-21,1,1,39300,500,1.29,39250,39700,39050,3222452,1.27E+11,2.79E+13,710200891,1071.9,102.2,102.87,102.92,101.69,-0.7,2.5,0.25,-2.25,84.98,1330000,561.21,-0.51,111.6,-0.32
2014-02-24,-1,-1,38850,-450,-1.15,39100,39350,38700,1853563,72140568350,2.76E+13,710200891,1073.1,102.82,102.29,103.45,101.97,0.61,2.5,0.25,-2.25,84.98,1328000,563.37,0.38,174,-43.9
2014-02-25,-1,-1,38650,-200,-0.51,39000,39100,37850,5377950,2.06E+11,2.74E+13,710200891,1076.3,101.83,102.8,102.84,101.02,-0.96,2.5,0.25,-2.25,84.98,1334000,560.54,-0.5,135.8,-21.97
2014-02-26,1,1,39250,600,1.55,38500,39700,38450,3372770,1.32E+11,2.79E+13,710200891,1070.6,102.59,102.04,102.9,101.58,0.75,2.5,0.25,-2.25,84.98,1342000,564.29,0.67,593.1,336.84
2014-02-27,1,1,39500,250,0.64,39650,39650,39100,2537038,99935021370,2.81E+13,710200891,1069.9,102.4,102.57,103.08,101.75,-0.19,2.5,0.25,-2.25,84.98,1341000,564.22,-0.01,596.5,0.56
2014-02-28,-1,-1,38750,-750,-1.9,39700,39700,38550,3571285,1.39E+11,2.75E+13,710200891,1067.7,102.59,102.15,102.96,101.8,0.19,2.5,0.25,-2.25,84.98,1349000,563.83,-0.07,573.9,-3.78
2014-03-03,1,1,38950,200,0.52,38300,38950,38200,2334413,90070109400,2.77E+13,710200891,1066.2,104.92,103,105.22,102.95,2.27,2.5,0.25,-2.25,99.53,1325000,560.23,-0.64,662.2,21.6
2014-03-04,0,0,38950,0,0,38600,39050,38550,1659174,64501425750,2.77E+13,710200891,1071.9,103.33,104.89,104.96,102.85,-1.52,2.5,0.25,-2.25,99.53,1315000,570.13,1.77,661.8,-0.05
2014-03-05,1,1,39450,500,1.28,39600,39600,39200,2287413,90181477800,2.8E+13,710200891,1072,101.45,103.35,103.53,100.85,-1.82,2.5,0.25,-2.25,99.53,1330000,571.3,0.21,658.3,-0.54
2014-03-06,-1,-1,39100,-350,-0.89,39450,39450,38900,1894702,74005054900,2.78E+13,710200891,1070.6,101.56,101.04,102.08,100.13,0.11,2.5,0.25,-2.25,99.53,1326000,575.02,0.65,648.3,-1.53
2014-03-07,-1,-1,38550,-550,-1.41,39300,39350,38300,3360351,1.3E+11,2.74E+13,710200891,1067.4,102.58,101.97,102.91,101.57,1,2.5,0.25,-2.25,99.53,1339000,574.39,-0.11,616.7,-4.86
2014-03-10,-1,-1,37700,-850,-2.2,38350,38650,37650,3290391,1.25E+11,2.68E+13,710200891,1062.6,101.12,102.75,102.82,100.85,-1.42,2.5,0.25,-2.25,99.53,1320000,573.22,-0.2,613,-2.25
2014-03-11,1,1,37750,50,0.13,37700,38200,37650,2570762,97435552600,2.68E+13,710200891,1065.9,100.03,100.94,101.52,99.32,-1.08,2.5,0.25,-2.25,99.53,1322000,570.08,-0.55,608.7,-0.7
2014-03-12,-1,-1,37400,-350,-0.93,37550,38050,37350,3136809,1.18E+11,2.66E+13,710200891,1064.8,97.99,99.48,99.6,97.55,-2.04,2.5,0.25,-2.25,99.53,1294000,574.92,0.85,619.4,1.76
2014-03-13,1,1,38050,650,1.74,37800,38600,37700,2831772,1.08E+11,2.7E+13,710200891,1069.2,98.2,98.1,98.6,97.67,0.21,2.5,0.25,-2.25,99.53,1290000,565.14,-1.7,625,0.91
2014-03-14,-1,-1,37950,-100,-0.26,37550,38300,37000,4047773,1.52E+11,2.7E+13,710200891,1067.4,98.89,98.25,99.28,98.06,0.7,2.5,0.25,-2.25,99.53,1275000,562.48,-0.47,614,-1.76
2014-03-17,-1,-1,36700,-1250,-3.29,37400,37450,36600,4053729,1.49E+11,2.61E+13,710200891,1072,98.08,99.39,99.39,97.37,-0.82,2.5,0.25,-2.25,99.53,1266000,569.5,1.25,606.4,-2.06
2014-03-18,-1,-1,36350,-350,-0.95,37200,37400,36350,4067115,1.5E+11,2.58E+13,710200891,1069.9,99.7,97.97,99.78,97.75,1.65,2.5,0.25,-2.25,99.53,1278000,577.19,1.35,598.9,-1.23
2014-03-19,1,1,37000,650,1.79,36850,37150,36550,3174111,1.17E+11,2.63E+13,710200891,1067.9,100.37,99.53,100.47,99.34,0.67,2.5,0.25,-2.25,99.53,1269000,576.69,-0.09,595,-0.66
2014-03-20,-1,-1,36950,-50,-0.14,36900,37400,36700,1966739,72910527100,2.62E+13,710200891,1070.7,99.43,100.39,100.82,99.08,-0.94,2.5,0.25,-2.25,99.53,1262000,587.63,1.9,566,-4.87
2014-03-21,1,1,38700,1750,4.74,37400,38750,37400,4027721,1.54E+11,2.75E+13,710200891,1075.3,99.46,98.59,100.25,98.25,0.03,2.5,0.25,-2.25,99.53,1273000,582.54,-0.87,549.6,-2.9
2014-03-24,-1,-1,38150,-550,-1.42,38750,38800,38000,2911594,1.12E+11,2.71E+13,710200891,1080.3,99.6,99.49,100.29,99.05,0.14,2.5,0.25,-2.25,99.53,1273000,579.85,-0.46,567.6,2.98
2014-03-25,-1,-1,37600,-550,-1.44,38250,38300,37500,2484259,93739081200,2.67E+13,710200891,1079.7,99.19,99.43,100.25,98.8,-0.41,2.5,0.25,-2.25,99.53,1247000,584.33,0.77,562.9,-0.82
2014-03-26,1,1,38400,800,2.13,38100,38400,37650,2520441,95935561150,2.73E+13,710200891,1078.2,100.26,99.18,100.46,99.1,1.08,2.5,0.25,-2.25,99.53,1285000,577.84,-1.11,562.5,-0.08
2014-03-27,-1,-1,37700,-700,-1.82,38050,38400,37550,2539853,95922170300,2.68E+13,710200891,1075,101.28,100.3,101.7,100.03,1.02,2.5,0.25,-2.25,99.53,1333000,573.32,-0.78,460.5,-18.13
2014-03-28,-1,-1,37050,-650,-1.72,37850,37900,37000,3497637,1.31E+11,2.63E+13,710200891,1072.8,101.67,101.34,102.24,101.18,0.39,2.5,0.25,-2.25,99.53,1335000,577.48,0.73,482.6,4.81
2014-03-31,-1,-1,36000,-1050,-2.83,37000,37100,35550,8110589,2.92E+11,2.56E+13,710200891,1068.8,101.58,101.69,101.97,100.88,-0.09,2.5,0.25,-2.25,99.53,1343000,586.74,1.6,444.7,-0.51
2014-04-01,1,1,37000,1000,2.78,36650,37100,36600,4963237,1.83E+11,2.63E+13,710200891,1066.1,99.74,101.53,101.57,99.28,-1.81,2.5,0.25,-2.25,91.69,1339000,595.91,1.56,463.5,4.23
2014-04-02,1,1,37050,50,0.14,37450,37700,36800,3128863,1.17E+11,2.63E+13,710200891,1060.5,99.62,99.64,99.83,98.86,-0.12,2.5,0.25,-2.25,91.69,1357000,594.94,-0.16,424.4,-8.43
2014-04-03,-1,-1,36550,-500,-1.35,37300,37350,36500,2239712,82364534950,2.6E+13,710200891,1057,100.29,99.29,100.49,99.07,0.67,2.5,0.25,-2.25,91.69,1390000,595.93,0.17,436.3,2.81
2014-04-04,1,1,37250,700,1.92,36750,37250,36600,3042845,1.12E+11,2.65E+13,710200891,1058.1,101.14,100.38,101.63,100.28,0.85,2.5,0.25,-2.25,91.69,1380000,579.19,-2.81,444.4,1.85
2014-04-07,-1,-1,37000,-250,-0.67,36800,37000,36500,2614349,96154245550,2.63E+13,710200891,1056.1,100.44,100.91,101.32,99.92,-0.69,2.5,0.25,-2.25,91.69,1397000,573.91,-0.91,462.4,1.47
2014-04-08,-1,-1,36750,-250,-0.68,36650,37200,36650,2287296,84365506950,2.61E+13,710200891,1053.4,102.56,100.69,102.71,100.68,2.11,2.5,0.25,-2.25,91.69,1394000,581.18,1.27,466.6,0.9
2014-04-09,1,1,37650,900,2.45,36900,37700,36850,2781992,1.04E+11,2.67E+13,710200891,1053.6,103.6,102.35,103.77,102.03,1.01,2.5,0.25,-2.25,91.69,1371000,587.72,1.13,457.3,-1.98
2014-04-10,1,1,37700,50,0.13,37600,37850,37400,1940111,72967750750,2.68E+13,710200891,1043.2,103.4,103.44,103.81,103.1,-0.19,2.5,0.25,-2.25,91.69,1380000,569.15,-3.16,384.6,-15.9
2014-04-11,-1,-1,37050,-650,-1.72,37450,37600,36850,2678811,99537332200,2.63E+13,710200891,1036,103.74,103.34,104.44,103.01,0.33,2.5,0.25,-2.25,91.69,1365000,560.34,-1.55,435.1,13.13
2014-04-14,-1,-1,36900,-150,-0.4,37100,37250,36900,1769488,65494449050,2.62E+13,710200891,1037.5,104.05,103.56,104.55,103.34,0.3,2.5,0.25,-2.25,91.69,1370000,565.02,0.84,478.4,11.88
2014-04-15,1,1,37400,500,1.36,37450,37950,37150,2511655,94255571650,2.66E+13,710200891,1038.9,103.75,103.6,104.05,102.91,-0.29,2.5,0.25,-2.25,91.69,1370000,569,0.7,526.4,10.04
2014-04-16,1,1,37650,250,0.67,37750,37900,37550,2279437,86034482200,2.67E+13,710200891,1041.2,103.76,103.76,104.99,103.12,0.01,2.5,0.25,-2.25,91.69,1380000,567.9,-0.19,537,2
2014-04-17,1,1,38050,400,1.06,38050,38300,37850,2518569,95941576750,2.7E+13,710200891,1041.3,104.3,103.84,104.78,103.54,0.52,2.5,0.25,-2.25,91.69,1370000,578.41,1.85,502,-6.51
2014-04-18,1,1,39200,1150,3.02,39400,39550,38900,6226765,2.44E+11,2.78E+13,710200891,1037.1,104.335,104.19,104.775,103.695,0.295,2.5,0.25,-2.25,91.69,1378000,580.945,1.37,485.5,-3.28
2014-04-21,1,1,39400,200,0.51,39300,39500,39000,2012021,79107088740,2.8E+13,710200891,1037.2,104.37,104.54,104.77,103.85,0.07,2.5,0.25,-2.25,91.69,1380000,583.48,0.88,495.2,-0.67
2014-04-22,1,1,39800,400,1.02,39900,40050,39750,4429639,1.77E+11,2.83E+13,710200891,1037.9,102.13,104.36,104.36,101.69,-2.15,2.5,0.25,-2.25,91.69,1375000,589.11,0.96,487.9,-1.46
2014-04-23,1,1,40750,950,2.39,40200,40850,40050,6302966,2.56E+11,2.89E+13,710200891,1039.6,101.44,101.86,102.08,101.2,-0.68,2.5,0.25,-2.25,91.69,1389000,588.43,-0.12,487.3,-0.13
2014-04-24,1,1,40900,150,0.37,40850,40900,40150,4202633,1.71E+11,2.9E+13,710200891,1039.5,101.94,101.54,102.35,101.4,0.49,2.5,0.25,-2.25,91.69,1407000,591.64,0.55,500.3,2.67
2014-04-25,-1,-1,40750,-150,-0.37,41100,41350,40650,6413507,2.62E+11,2.89E+13,710200891,1038.3,100.6,101.93,102.05,100.48,-1.31,2.5,0.25,-2.25,91.69,1399000,572.19,-3.29,464.5,-7.16
2014-04-28,-1,-1,40500,-250,-0.61,40450,40800,39900,2962593,1.2E+11,2.88E+13,710200891,1038.9,100.84,100.49,101.52,100.33,0.24,2.5,0.25,-2.25,91.69,1388000,568.55,-0.64,441.9,-0.28
2014-04-29,-1,-1,39700,-800,-1.98,40250,40500,39600,2864162,1.14E+11,2.82E+13,710200891,1037.1,101.28,100.89,102.2,100.71,0.44,2.5,0.25,-2.25,91.69,1360000,572.99,0.78,446.1,0.95
2014-04-30,1,1,40150,450,1.13,39700,40300,39650,2280636,91389097800,2.85E+13,710200891,1031.7,99.74,100.76,100.76,99.35,-1.52,2.5,0.25,-2.25,91.69,1343000,575.97,0.52,445.6,-0.11
2014-05-02,1,1,40650,500,1.25,41200,41350,40550,3374051,1.38E+11,2.89E+13,710200891,1032.2,99.76,99.17,100.14,99.17,0.34,2.5,0.25,-2.25,97.72,1346000,575.49,0.28,453.7,-1.4
2014-05-07,1,1,41100,450,1.11,41000,41350,40900,2617891,1.08E+11,2.92E+13,710200891,1031.2,100.77,99.83,100.99,99.78,1.28,2.5,0.25,-2.25,97.72,1344000,573.99,0.09,446.5,3.32
2014-05-08,-1,-1,40650,-450,-1.09,41450,41450,40550,2228813,91216893200,2.89E+13,710200891,1025.6,100.26,100.82,100.93,99.87,-0.51,2.5,0.25,-2.25,97.72,1350000,577.83,0.67,441.1,-1.22
2014-05-09,1,1,41150,500,1.23,40950,41200,40250,2286422,93555350450,2.92E+13,710200891,1023.5,99.99,100.27,101.18,99.71,-0.27,2.5,0.25,-2.25,97.72,1335000,575.97,-0.32,445.5,0.98
2014-05-12,1,1,41400,250,0.61,40900,41600,40900,2028310,84002726600,2.94E+13,710200891,1023,100.59,100.12,100.93,99.93,0.6,2.5,0.25,-2.25,97.72,1388000,586.48,1.82,438.2,1.15
2014-05-13,1,1,41700,300,0.72,41850,42000,41700,2671855,1.12E+11,2.96E+13,710200891,1025,101.7,100.63,102.05,100.36,1.1,2.5,0.25,-2.25,97.72,1400000,581.88,-0.78,433.9,-0.98
2014-05-14,1,1,42100,400,0.96,42200,42200,41750,2857522,1.2E+11,2.99E+13,710200891,1022.9,102.37,101.91,102.65,101.83,0.66,2.5,0.25,-2.25,97.72,1415000,576.8,-0.87,442.6,2.01
2014-05-15,-1,-1,42000,-100,-0.24,41850,42100,41600,2002289,83711246500,2.98E+13,710200891,1024.6,101.5,102.03,102.26,101.27,-0.85,2.5,0.25,-2.25,97.72,1410000,570,-1.18,448.1,1.24
2014-05-16,1,1,42250,250,0.6,42000,42300,41800,1793135,75476899200,3E+13,710200891,1026.5,102.02,101.56,102.23,101.39,0.51,2.5,0.25,-2.25,97.72,1428000,576.01,1.05,453.6,1.23
2014-05-19,-1,-1,40900,-1350,-3.2,42000,42150,40750,3868734,1.57E+11,2.9E+13,710200891,1025.8,102.61,102.13,103.09,101.97,0.58,2.5,0.25,-2.25,97.72,1448000,582.05,1.05,443.9,-1.39
2014-05-20,1,1,42000,1100,2.69,41100,42000,41100,3173904,1.29E+11,2.98E+13,710200891,1022.7,102.44,102.6,102.86,102.1,-0.17,2.5,0.25,-2.25,97.72,1451000,578.58,-0.6,484.6,9.16
2014-05-21,-1,-1,41900,-100,-0.24,41950,42250,41650,2044792,82382332400,2.98E+13,710200891,1024.1,104.07,102.96,104.29,102.78,1.59,2.5,0.25,-2.25,97.72,1441000,581.81,0.56,488.8,0.88
2014-05-22,1,1,42400,500,1.19,42400,42750,42150,2314558,98398209600,3.01E+13,710200891,1026.7,103.74,103.85,104.22,103.55,-0.32,2.5,0.25,-2.25,97.72,1426000,584.3,0.43,515.4,5.43
2014-05-23,-1,-1,42350,-50,-0.12,42300,42500,41950,2091017,88266031550,3.01E+13,711559428,1025.2,104.35,103.71,104.5,103.64,0.59,2.5,0.25,-2.25,97.72,1428000,589.91,0.96,518.1,0.53
2014-05-26,1,1,42400,50,0.12,42600,42750,42350,1337761,56914695850,3.02E+13,711559428,1024.3,104.28,104.2,104.38,103.93,-0.07,2.5,0.25,-2.25,97.72,1422000,593.495,1.09,582,2.03
2014-05-27,-1,-1,42200,-200,-0.47,42600,42650,42050,1206673,51119317800,3E+13,711559428,1023.9,104.11,104.34,104.5,103.57,-0.16,2.5,0.25,-2.25,97.72,1407000,597.08,1.22,570.1,-2.05
2014-05-28,1,1,42600,400,0.95,42750,42750,42400,2267797,96629193330,3.03E+13,711559428,1023.4,102.72,104.14,104.39,102.64,-1.34,2.5,0.25,-2.25,97.72,1433000,597.66,0.1,570.8,0.13
2014-05-29,0,0,42600,0,0,42700,42900,42450,2788250,1.19E+11,3.03E+13,711559428,1022.6,103.58,103.06,103.94,102.61,0.84,2.5,0.25,-2.25,97.72,1460000,598.96,0.22,564.4,-1.12
2014-05-30,1,1,44150,1550,3.64,42600,44150,42600,5719933,2.5E+11,3.14E+13,711559428,1021.6,102.71,103.51,103.56,102.4,-0.84,2.5,0.25,-2.25,97.72,1443000,599.59,0.11,612.3,8.49
2014-06-02,1,1,44700,550,1.25,44200,45200,44150,2594762,1.16E+11,3.18E+13,711559428,1020.4,102.47,102.92,103.35,102.1,-0.23,2.5,0.25,-2.25,97.72,1455000,602.84,0.54,655.5,0.88
2014-06-03,-1,-1,44650,-50,-0.11,44250,45050,44000,2452555,1.09E+11,3.18E+13,711559428,1023.6,102.66,102.44,102.86,102.23,0.19,2.5,0.25,-2.25,97.72,1470000,608.43,0.93,669.4,2.13
2014-06-05,1,1,46450,1800,4.03,45300,46450,44850,3867206,1.77E+11,3.31E+13,711559428,1024.3,102.48,102.37,102.69,101.6,-0.16,2.5,0.25,-2.25,97.72,1457000,614.3,0.52,660.2,3.33
2014-06-09,-1,-1,46100,-350,-0.75,47000,47450,46000,4008341,1.87E+11,3.28E+13,711559428,1022.6,104.41,102.78,104.57,102.62,1.7,2.5,0.25,-2.25,97.72,1409000,618.44,0.19,644.3,-1.03
2014-06-10,1,1,47350,1250,2.71,46600,47350,46500,2173265,1.02E+11,3.37E+13,711559428,1017.4,104.35,104.46,105.06,103.98,-0.06,2.5,0.25,-2.25,97.72,1436000,620.26,0.29,655.6,1.75
2014-06-11,-1,-1,47000,-350,-0.74,47550,47950,46750,2699834,1.27E+11,3.34E+13,711559428,1016.5,104.4,104.3,104.81,104.17,0.05,2.5,0.25,-2.25,97.72,1422000,623.48,0.52,643,-1.93
2014-06-12,1,1,47400,400,0.85,48000,48450,46850,3533745,1.68E+11,3.37E+13,711559428,1016.5,106.53,104.47,106.95,104.35,2.04,2.5,0.25,-2.25,97.72,1413000,621.35,-0.34,597.1,-7.13
2014-06-13,-1,-1,47050,-350,-0.74,47000,47200,46400,2038552,95398859200,3.35E+13,711559428,1017.5,106.91,106.84,107.68,106.37,0.36,2.5,0.25,-2.25,97.72,1367000,627.49,0.99,610.3,2.21
