date,종가,환율,유가종가,유가오픈,유가고가,유가저가,유가변동률,한국은행기준금리,연준기준금리,한미기준금리차이,반도체수출금액지수,SOX종가,SOX변동률,BTC종가,BTC변동률,등락.분류
2016-01-25,28000,1203.2,30.34,32.05,32.74,29.68,-5.75,1.5,0.5,-1.0,78.93,589.81,-1.44,392.8,-2.33,1
2017-12-11,78700,1093.4,57.99,57.25,58.08,56.91,1.1,1.5,1.25,-0.25,185.53,1245.58,0.59,16732.5,11.11,0
2020-12-15,117500,1090.8,47.62,46.99,47.73,46.54,1.34,0.5,0.25,-0.25,195.37,2774.79,1.41,19434.9,0.84,1
2015-08-04,37250,1165.2,45.74,45.35,46.23,45.29,1.26,1.5,0.25,-1.25,104.28,637.18,-1.11,284.3,0.97,1
2015-01-22,47000,1086.8,46.31,47.35,49.09,45.87,-3.08,2.0,0.25,-1.75,102.6,682.48,0.64,232.7,1.99,-1
2013-12-06,35500,1060.7,97.65,97.38,98.07,97.08,0.28,2.5,0.25,-2.25,84.98,515.63,1.11,845.0,-23.62,1
2017-12-19,80200,1089.1,57.46,57.3,57.64,57.16,0.52,1.5,1.5,0.0,185.53,1276.52,-0.11,17523.7,-7.64,1
2012-02-20,28300,1124.4,104.54,103.5,105.105,103.255,1.715,3.25,0.25,-3.0,73.73,429.02,-1.14,4.4,0.0,-1
2014-08-26,46700,1020.6,93.86,93.36,94.35,93.35,0.55,2.5,0.25,-2.25,111.07,637.55,0.05,512.6,1.91,-1
2012-12-11,25950,1079.4,85.79,85.7,86.37,85.21,0.27,2.75,0.25,-2.5,76.2,389.0,1.88,13.6,0.97,-1
2015-01-28,49200,1082.1,44.45,45.83,45.83,44.08,-3.85,2.0,0.25,-1.75,102.6,666.07,-0.56,236.2,-10.29,1
2014-10-21,45250,1060.4,82.81,82.76,84.05,82.29,0.12,2.25,0.25,-2.0,113.63,605.25,3.61,382.4,0.52,1
2011-10-21,23200,1139.5,87.4,86.5,88.89,85.95,2.46,3.25,0.25,-3.0,84.42,372.1,2.26,2.6,9.36,2
2012-09-25,22900,1119.8,91.37,92.11,93.2,90.57,-0.61,3.0,0.25,-2.75,88.11,379.38,-2.47,12.2,0.83,-1
2019-11-25,81700,1177.8,58.01,57.92,58.15,57.21,0.42,1.25,1.75,0.5,149.88,1731.95,2.43,7115.6,2.76,0
2017-03-13,51000,1158.2,48.4,48.45,48.68,47.9,-0.19,1.25,0.75,-0.5,143.26,999.39,0.75,1238.2,1.07,1
2019-06-12,65700,1181.7,51.14,53.04,53.05,50.72,-4.0,1.75,2.5,0.75,149.27,1384.95,-2.33,8133.1,3.11,-1
2011-03-16,29200,1131.3,97.98,97.4,99.6,96.22,0.82,2.75,0.25,-2.5,85.64,412.44,-2.22,0.9,0.0,1
2014-02-24,38850,1073.1,102.82,102.29,103.45,101.97,0.61,2.5,0.25,-2.25,84.98,563.37,0.38,174.0,-43.9,-1
2013-12-02,35700,1058.9,93.82,92.71,94.08,92.56,1.19,2.5,0.25,-2.25,84.98,509.4,-0.17,1096.6,9.18,1
2012-08-08,22750,1127.3,93.35,93.41,94.72,92.82,-0.34,3.0,0.25,-2.75,77.17,401.15,0.27,11.1,0.0,1
2017-12-28,76500,1075.2,59.84,59.53,59.94,59.44,0.34,1.5,1.5,0.0,185.53,1266.3,0.23,14398.7,-6.6,1
2014-06-13,47050,1017.5,106.91,106.84,107.68,106.37,0.36,2.5,0.25,-2.25,97.72,627.49,0.99,610.3,2.21,-1
2015-12-22,32200,1178.2,36.14,35.8,36.54,35.66,4.03,1.5,0.5,-1.0,78.93,667.11,0.15,437.0,-0.13,2
2010-12-01,23400,1154.5,86.75,83.66,86.95,83.63,3.14,2.5,0.25,-2.25,79.06,403.07,3.32,0.2,0.0,-1
2015-04-14,44000,1096.6,53.29,52.05,53.79,51.83,2.66,1.75,0.25,-1.5,98.49,697.85,-0.95,218.0,-2.5,-1
2018-07-18,89300,1125.2,68.76,67.61,69.06,67.04,1.0,1.5,2.0,0.5,197.78,1369.46,0.77,7383.6,0.84,1
2014-06-19,50700,1023.1,106.43,106.11,106.7,105.32,0.43,2.5,0.25,-2.25,97.72,633.98,0.12,600.2,-1.0,1
2018-05-29,94800,1073.2,66.73,67.55,67.55,65.8,-0.48,1.5,1.75,0.25,207.97,1380.92,-0.71,7467.7,4.89,1
2016-08-16,33700,1101.1,46.58,45.59,46.73,45.34,1.84,1.25,0.5,-0.75,107.01,784.61,-0.74,580.2,2.34,-1
2011-12-26,21600,1149.4,100.51,99.7,101.0,99.305,0.91,3.25,0.25,-3.0,72.25,368.305,0.17,4.0,-4.74,-1
2011-05-04,32450,1070.2,109.24,110.68,111.22,108.48,-1.63,3.0,0.25,-2.75,80.0,439.7,0.06,3.4,0.0,-2
2020-02-03,94700,1187.8,50.11,51.01,51.97,49.8,-2.81,1.25,1.75,0.5,182.42,1812.18,1.24,9296.6,-0.41,1
2012-01-31,26850,1125.0,98.48,98.88,101.29,97.86,-0.3,3.25,0.25,-3.0,72.25,408.94,0.05,5.5,0.0,1
2013-01-16,26200,1055.4,94.24,93.4,94.36,93.1,1.03,2.75,0.25,-2.5,76.2,404.46,1.15,14.7,3.37,1
2013-08-01,27400,1119.6,107.89,105.26,108.06,105.1,2.72,2.5,0.25,-2.25,102.85,486.6,1.85,104.0,-2.08,1
2013-03-25,29050,1117.2,94.81,93.72,95.65,93.7,1.17,2.75,0.25,-2.5,81.75,429.17,-0.21,73.6,2.94,1
2015-08-17,35650,1174.2,41.87,42.18,42.69,41.64,-1.48,1.5,0.25,-1.25,104.28,637.25,0.98,257.1,0.0,-1
2018-10-18,68700,1125.0,68.65,70.03,70.03,68.47,-1.58,1.5,2.25,0.75,227.06,1245.3,-2.51,6574.1,-1.68,-1
2010-10-20,23900,1123.6,81.77,79.48,82.03,79.35,2.87,2.25,0.25,-2.0,80.1,351.78,0.62,0.1,0.0,1
2016-07-04,32750,1147.5,48.65,49.01,49.35,48.54,-0.73,1.25,0.5,-0.75,107.01,678.76,-1.39,675.2,2.04,1
2012-11-19,25200,1089.3,89.28,87.3,89.8,87.11,3.01,2.75,0.25,-2.5,87.23,363.14,2.01,11.8,1.29,1
2014-08-08,44200,1034.4,97.65,97.64,98.45,97.15,0.32,2.5,0.25,-2.25,111.07,606.23,1.14,595.8,0.51,-1
2018-07-02,83700,1117.2,73.94,73.62,74.35,72.51,-0.28,1.5,2.0,0.5,197.78,1321.81,0.62,6619.5,3.97,-1
2013-10-24,33100,1056.5,97.11,97.1,97.69,95.95,0.26,2.5,0.25,-2.25,101.29,494.15,0.82,207.0,-9.21,1
2018-08-17,74500,1130.7,65.91,65.47,66.39,65.3,0.69,1.5,2.0,0.5,218.72,1323.41,-0.73,6581.7,4.36,-1
2014-10-10,42200,1072.3,85.82,84.39,86.29,83.59,0.06,2.25,0.25,-2.0,113.63,561.4,-6.89,361.7,0.22,-1
2014-10-08,44150,1066.5,87.31,88.43,88.63,86.83,-1.73,2.25,0.25,-2.0,113.63,619.97,2.27,350.9,5.8,-1
2018-05-30,95000,1076.1,68.21,66.85,68.67,66.35,2.22,1.5,1.75,0.25,207.97,1389.91,0.65,7400.1,-0.91,1
2016-11-11,39850,1151.0,43.41,44.35,44.63,43.03,-2.8,1.25,0.5,-0.75,110.76,837.24,3.86,715.0,0.06,-1
2018-11-05,70500,1125.5,63.1,62.99,64.14,62.52,-0.06,1.5,2.25,0.75,207.66,1228.6,-0.85,6459.7,-0.29,-1
2015-10-01,33700,1190.4,44.74,45.38,47.1,44.63,-0.78,1.5,0.25,-1.25,99.06,595.62,-1.18,237.1,0.47,1
2015-04-01,45000,1109.4,50.09,47.55,50.45,47.05,5.23,1.75,0.25,-1.5,98.49,691.19,-0.62,246.2,0.86,-1
2019-04-17,80200,1135.7,63.76,64.32,64.61,63.66,-0.45,1.75,2.5,0.75,164.28,1557.08,1.56,5208.3,0.53,-1
2018-07-04,85000,1121.1,74.13,74.62,74.76,73.52,-0.01,1.5,2.0,0.5,197.78,1315.335,0.45,6598.4,1.3,-1
2013-08-06,27550,1116.3,105.3,106.48,107.27,104.86,-1.18,2.5,0.25,-2.25,102.85,478.68,-0.72,106.6,-0.15,1
2019-08-19,75100,1213.3,56.21,54.96,56.41,54.84,2.44,1.5,2.25,0.75,170.23,1506.99,1.88,10910.7,5.8,-1
2020-09-23,83600,1163.9,39.93,39.76,40.75,39.26,0.83,0.5,0.25,-0.25,174.85,2126.69,-2.46,10237.3,-2.79,1
2018-03-29,80300,1069.4,64.94,64.69,65.26,64.16,0.87,1.5,1.75,0.25,187.7,1328.9,2.24,7129.2,-10.38,0
2013-11-27,34600,1060.3,92.3,93.5,93.6,91.77,-1.47,2.5,0.25,-2.25,84.98,510.01,0.33,1079.9,11.33,1
2016-04-28,27900,1145.9,46.03,45.3,46.14,44.94,1.54,1.5,0.5,-1.0,93.22,662.69,-2.73,448.5,0.33,-1
2011-11-18,23300,1137.6,97.41,98.61,100.15,96.64,-1.43,3.25,0.25,-3.0,79.13,371.25,-0.83,2.0,-8.89,1
2019-05-20,70900,1192.7,63.1,62.93,63.81,62.45,0.54,1.75,2.5,0.75,148.47,1345.58,-4.02,7965.3,-2.35,-1
2019-07-04,70200,1170.4,56.8,57.41,57.57,56.48,-0.94,1.75,2.5,0.75,149.27,1466.095,-0.52,11163.1,-6.2,1
2021-02-15,132000,1110.1,60.09,60.36,60.95,59.96,-0.46,0.5,0.25,-0.25,195.37,3156.89,0.46,47936.3,-1.45,1
2015-01-26,48250,1084.1,45.15,45.2,46.41,44.35,-0.97,2.0,0.25,-1.75,102.6,682.39,0.27,269.2,6.78,1
2015-08-24,31050,1192.0,38.24,40.3,40.47,37.75,-5.46,1.5,0.25,-1.25,104.28,566.58,-2.08,211.4,-6.76,-1
2017-04-24,52400,1136.6,49.23,49.68,50.22,49.03,-0.79,1.25,1.0,-0.25,144.04,1007.8,1.5,1248.2,-0.08,1
2013-09-12,28900,1087.1,108.6,107.77,109.16,107.3,0.97,2.5,0.25,-2.25,102.85,486.06,-0.61,139.4,-1.94,0
2015-06-02,51200,1111.6,61.26,60.18,61.58,60.09,1.76,1.75,0.25,-1.5,100.95,737.28,-1.18,225.7,1.17,1
2014-11-18,46400,1097.0,74.61,75.49,76.44,74.12,-1.36,2.0,0.25,-1.75,102.6,654.77,1.9,379.2,-1.44,1
2017-06-09,58300,1125.0,45.83,45.71,46.18,45.27,0.42,1.25,1.0,-0.25,154.33,1090.05,-4.23,2811.4,0.45,1
2015-06-01,50600,1107.6,60.2,60.29,60.64,59.33,-0.17,1.75,0.25,-1.5,100.95,746.08,0.09,223.1,-2.92,-1
2020-11-02,79600,1130.4,36.81,35.24,37.15,33.64,2.85,0.5,0.25,-0.25,174.85,2260.07,0.62,13561.4,-1.44,-1
2017-07-10,67300,1155.8,44.4,44.35,44.84,43.65,0.38,1.25,1.25,0.0,151.45,1067.1,1.16,2344.0,-6.67,1
2015-06-05,49050,1109.9,59.13,57.99,59.23,56.83,1.95,1.75,0.25,-1.5,100.95,726.29,0.07,225.3,0.48,1
2011-10-20,21050,1137.7,85.3,86.1,86.94,84.1,-0.94,3.25,0.25,-3.0,84.42,363.88,-1.7,2.3,3.52,-1
2019-10-01,82000,1199.2,53.62,54.28,54.84,53.05,-0.83,1.5,2.0,0.5,161.06,1544.2,-0.93,8302.7,0.22,-1
2019-05-31,65300,1190.0,53.5,56.46,56.61,53.05,-5.46,1.75,2.5,0.75,148.47,1296.18,-1.45,8558.3,3.46,-1
2012-02-09,27050,1116.7,99.84,99.1,100.18,98.66,1.14,3.25,0.25,-3.0,73.73,428.98,0.33,5.8,4.11,1
2015-08-07,36200,1170.2,43.87,44.82,45.16,43.7,-1.77,1.5,0.25,-1.25,104.28,636.82,0.58,277.9,-0.04,1
2011-10-10,21950,1179.9,85.41,82.75,86.09,82.75,2.93,3.25,0.25,-3.0,84.42,366.79,2.82,4.1,0.0,1
2019-10-30,81500,1166.5,55.06,55.53,55.73,54.42,-0.86,1.5,2.0,0.5,161.06,1661.46,-0.06,9157.9,-2.69,-1
2019-05-17,71600,1189.8,62.76,63.12,63.64,62.52,-0.17,1.75,2.5,0.75,148.47,1402.01,-1.96,7359.5,-6.51,-1
2011-11-02,24000,1113.9,92.51,91.6,93.79,90.97,0.35,3.25,0.25,-3.0,79.13,375.88,0.49,3.3,3.17,1
2020-09-04,78700,1187.5,39.77,41.25,41.87,39.35,-3.87,0.5,0.25,-0.25,174.85,2212.73,-0.96,10472.5,2.99,0
2019-11-19,85300,1164.5,55.21,56.9,57.11,55.04,-3.23,1.25,1.75,0.5,149.88,1730.5,-0.48,8145.7,-0.76,-1
2014-05-12,41400,1023.0,100.59,100.12,100.93,99.93,0.6,2.5,0.25,-2.25,97.72,586.48,1.82,438.2,1.15,1
2015-04-23,45800,1081.8,57.74,56.28,58.41,55.76,2.81,1.75,0.25,-1.5,98.49,705.46,-1.58,235.4,0.69,1
2014-12-11,47200,1104.5,59.95,61.12,61.68,58.96,-1.62,2.0,0.25,-1.75,102.6,683.15,0.47,347.7,-0.07,-1
2021-04-02,141000,1129.3,60.05,60.495,61.625,58.245,-0.345,0.5,0.25,-0.25,200.03,3272.8,2.85,58977.3,0.44,1
2015-07-17,39950,1148.4,50.89,50.91,51.23,50.14,-0.04,1.5,0.25,-1.25,97.82,667.05,-0.23,279.6,1.1,1
2020-08-18,78100,1185.8,42.89,42.79,42.99,42.11,0.0,0.5,0.25,-0.25,173.84,2214.66,-0.58,11947.6,-2.73,-1
2015-10-22,31950,1131.3,45.38,45.27,46.1,44.9,0.4,1.5,0.25,-1.25,99.06,675.95,3.48,274.4,2.74,-2
2015-12-15,29400,1186.1,37.35,36.32,37.88,36.03,2.86,1.5,0.25,-1.25,78.93,666.47,1.52,462.6,4.67,1
2018-07-16,89300,1123.4,68.06,70.52,70.87,67.58,-4.15,1.5,2.0,0.5,197.78,1339.24,-0.12,6729.9,5.77,1
2017-02-17,50400,1138.9,53.4,53.47,53.52,52.88,0.07,1.25,0.75,-0.5,123.05,976.8,0.57,1049.4,1.69,1
2019-12-27,96000,1161.2,61.72,61.73,61.97,61.24,0.06,1.25,1.75,0.5,149.88,1858.59,-0.32,7261.7,0.7,1
2012-03-14,29600,1121.5,105.43,106.69,107.02,105.12,-1.2,3.25,0.25,-3.0,72.52,426.65,-0.36,5.4,2.09,1
2013-07-08,27800,1141.7,103.14,103.95,104.12,102.13,-0.08,2.5,0.25,-2.25,91.17,466.5,-2.02,76.0,-0.65,-1
2012-03-06,29400,1118.4,104.7,107.11,107.34,104.51,-1.89,3.25,0.25,-3.0,72.52,405.95,-0.9,5.0,0.0,-1
2016-05-16,26100,1169.4,47.72,46.28,47.98,46.15,3.27,1.5,0.5,-1.0,93.22,643.33,1.59,454.9,-0.71,0
2012-10-30,24300,1095.9,85.68,85.31,86.24,85.1,0.16,3.0,0.25,-2.75,88.11,367.1133333,0.12,10.9,2.74,1
2018-11-28,71900,1129.7,50.29,52.09,52.56,50.06,-2.46,1.5,2.25,0.75,207.66,1231.45,2.27,4265.4,10.32,1
2020-12-08,115000,1082.7,45.6,45.66,45.93,45.14,-0.35,0.5,0.25,-0.25,195.37,2816.27,0.34,18326.6,-4.4,-1
2020-06-17,86800,1206.6,37.96,37.93,38.75,37.21,-1.09,0.75,0.25,-0.5,173.6,1984.08,0.94,9464.6,-0.62,1
2015-03-12,43250,1126.6,47.05,48.44,48.76,46.86,-2.33,2.0,0.25,-1.75,102.6,702.77,-0.06,293.9,-0.59,-1
2018-10-31,68200,1140.6,65.31,66.32,67.0,64.81,-1.31,1.5,2.25,0.75,227.06,1202.3,1.24,6365.9,0.64,0
2014-02-27,39500,1069.9,102.4,102.57,103.08,101.75,-0.19,2.5,0.25,-2.25,84.98,564.22,-0.01,596.5,0.56,1
2019-02-12,75900,1124.5,53.1,52.47,54.05,52.29,1.32,1.75,2.5,0.75,132.76,1336.72,2.13,3632.0,0.01,1
2011-03-24,29100,1123.7,105.6,105.52,106.69,104.76,-0.14,2.75,0.25,-2.5,85.64,437.41,2.45,0.9,0.0,1
2015-06-08,48050,1112.1,58.14,58.96,59.13,57.86,-1.67,1.75,0.25,-1.5,100.95,712.37,-1.92,228.6,2.28,-1
2014-06-30,48550,1014.4,105.37,105.69,105.76,104.66,-0.35,2.5,0.25,-2.25,97.72,635.93,1.06,635.1,5.67,1
2017-06-14,59300,1128.9,44.73,45.94,46.49,44.54,-3.72,1.25,1.0,-0.25,154.33,1079.82,-1.06,2467.3,-9.06,1
2016-03-24,29450,1158.8,39.46,39.73,39.77,38.33,-0.83,1.5,0.5,-1.0,100.61,666.14,-0.05,414.7,-0.54,-1
2019-09-17,79400,1184.0,59.34,61.96,62.59,58.46,-5.66,1.5,2.25,0.75,170.23,1599.74,0.33,10195.7,-0.58,-1
2019-08-14,76900,1218.9,55.23,56.74,56.85,53.97,-3.27,1.5,2.25,0.75,170.23,1442.54,-3.16,10049.4,-7.74,1
2011-08-05,23550,1058.5,86.88,86.5,88.32,82.87,0.29,3.25,0.25,-3.0,78.94,350.22,-1.99,9.8,-8.84,-1
2010-10-29,23150,1126.6,81.43,81.92,82.12,80.56,-0.91,2.25,0.25,-2.0,80.1,372.64,0.62,0.2,0.0,1
2012-12-21,25400,1073.4,88.66,90.02,90.07,87.96,-1.63,2.75,0.25,-2.5,76.2,385.59,-1.0,13.5,0.0,-1
2015-10-21,33650,1130.1,45.2,45.88,46.08,44.86,-0.77,1.5,0.25,-1.25,99.06,653.24,0.21,267.1,-0.98,-2
2019-12-24,93800,1161.7,61.11,60.63,61.16,60.47,0.97,1.25,1.75,0.5,149.88,1862.2,0.27,7268.3,-0.74,-1
2021-02-24,136000,1110.8,63.22,61.29,63.51,60.97,2.51,0.5,0.25,-0.25,195.37,3183.74,3.24,49697.5,1.61,-1
2015-10-15,36750,1150.1,46.38,46.28,47.02,45.23,-0.56,1.5,0.25,-1.25,99.06,651.89,0.96,254.4,0.84,1
2014-02-20,38800,1067.1,102.92,103.41,103.5,102.75,-0.38,2.5,0.25,-2.25,84.98,564.06,0.72,111.9,-57.21,-1
2018-05-18,87900,1079.3,71.28,71.6,71.75,70.99,-0.29,1.5,1.75,0.25,207.97,1345.2,-1.44,8245.7,2.27,1
2021-01-22,128500,1099.2,52.27,53.1,53.16,51.44,-1.62,0.5,0.25,-0.25,195.37,3074.4,-1.84,33000.5,7.0,-1
2018-12-20,58600,1125.1,45.88,47.39,47.51,45.67,-2.8,1.75,2.5,0.75,145.08,1117.74,-0.86,4076.0,10.55,-1
2016-07-05,31850,1148.1,46.6,49.11,49.35,46.33,-4.21,1.25,0.5,-0.75,107.01,672.51,-1.82,663.7,-1.7,-1
2015-09-24,33850,1187.5,44.91,44.62,45.18,43.71,0.97,1.5,0.25,-1.25,111.77,589.71,-0.17,233.8,1.68,-1
2012-06-29,23850,1153.8,84.96,78.46,85.34,78.28,9.36,3.25,0.25,-3.0,74.69,385.46,4.35,6.7,0.0,1
2014-02-05,36650,1086.1,97.38,97.67,98.26,96.8,0.2,2.5,0.25,-2.25,84.98,518.46,0.02,904.5,-2.39,1
2019-03-25,72900,1129.8,58.82,58.98,59.35,58.17,-0.37,1.75,2.5,0.75,164.28,1382.75,-1.26,3937.0,-1.44,-1
2016-04-18,27200,1150.7,39.78,38.75,40.24,37.61,-1.44,1.5,0.5,-1.0,93.22,673.96,0.07,427.7,0.34,-1
2013-07-24,28550,1116.5,105.39,107.36,107.52,104.79,-1.72,2.5,0.25,-2.25,91.17,474.69,-1.83,95.1,-0.49,1
2013-07-26,28150,1117.3,104.7,105.56,105.63,103.9,-0.75,2.5,0.25,-2.25,91.17,473.12,-0.9,96.0,-0.96,-1
2013-10-22,32600,1062.0,97.8,99.06,99.77,97.5,-1.43,2.5,0.25,-2.25,101.29,507.12,-0.18,203.0,5.3,-1
2011-08-17,19600,1070.0,87.58,87.1,89.0,86.65,1.07,3.25,0.25,-3.0,78.94,353.1,-0.65,10.9,0.0,-1
2014-08-14,43550,1028.1,95.58,97.3,97.59,95.26,-2.06,2.5,0.25,-2.25,111.07,618.26,0.21,504.8,-6.88,-1
2014-04-07,37000,1056.1,100.44,100.91,101.32,99.92,-0.69,2.5,0.25,-2.25,91.69,573.91,-0.91,462.4,1.47,-1
2013-07-31,27200,1113.6,105.03,103.15,105.43,102.93,1.89,2.5,0.25,-2.25,91.17,477.78,0.46,106.2,-1.62,1
2021-01-08,138000,1087.7,52.24,50.93,52.75,50.81,2.77,0.5,0.25,-0.25,195.37,2936.47,-0.02,40599.3,2.89,1
2014-07-09,49750,1011.2,102.29,103.45,103.6,101.85,-1.07,2.5,0.25,-2.25,92.01,646.56,0.61,623.0,1.25,-1
2013-04-29,29550,1109.2,94.5,92.7,94.69,92.43,1.61,2.75,0.25,-2.5,81.75,440.8,1.27,144.0,7.11,1
2016-05-03,27650,1140.8,43.65,44.92,45.35,43.32,-2.52,1.5,0.5,-1.0,93.22,642.62,-1.18,450.3,1.37,-1
2017-09-26,82100,1130.7,51.88,52.12,52.43,51.43,-0.65,1.25,1.25,0.0,182.32,1126.4,-0.05,3892.7,-1.02,-1
2018-10-23,69100,1130.9,66.43,69.55,69.66,65.74,-3.96,1.5,2.25,0.75,227.06,1227.61,-0.53,6528.7,-0.41,-1
2019-07-09,69800,1178.5,57.83,57.56,59.1,57.29,0.29,1.75,2.5,0.75,149.27,1461.21,0.74,12541.5,2.36,1
2017-08-11,61400,1141.1,48.82,48.52,48.98,47.98,0.47,1.25,1.25,0.0,168.2,1066.22,0.58,3654.4,6.68,-1
2019-02-14,77400,1121.7,54.41,53.96,54.68,53.08,0.95,1.75,2.5,0.75,132.76,1344.11,0.25,3592.6,-0.52,1
2011-02-11,28800,1112.9,85.58,87.7,87.77,85.1,-1.33,2.75,0.25,-2.5,70.04,462.82,0.78,1.1,9.15,0
2013-03-08,28250,1086.4,91.95,91.42,92.03,90.83,0.43,2.75,0.25,-2.5,81.75,435.26,0.13,44.2,5.19,1
2014-01-22,36300,1064.2,96.73,95.2,96.89,95.12,1.83,2.5,0.25,-2.25,84.98,547.47,1.1,951.0,-1.17,-1
2012-01-06,24400,1150.3,101.56,101.35,102.8,100.88,-0.25,3.25,0.25,-3.0,72.25,375.22,0.28,6.7,-3.6,1
2014-10-31,47450,1054.0,80.54,81.04,81.27,79.55,-0.71,2.0,0.25,-1.75,113.63,640.86,3.87,337.9,-2.03,1
2016-04-14,27250,1144.7,41.5,41.54,42.16,40.84,-0.62,1.5,0.5,-1.0,93.22,679.28,-0.86,424.0,0.13,1
2010-09-27,21200,1156.4,76.52,76.47,77.17,75.52,0.04,2.25,0.25,-2.0,91.77,343.8,-0.68,0.1,0.0,1
2019-01-09,63600,1121.7,52.36,49.8,52.58,49.71,5.18,1.75,2.5,0.75,145.08,1189.84,2.52,3978.0,0.17,2
2020-11-27,98800,1105.8,45.53,45.9,46.09,44.55,1.22,0.5,0.25,-0.25,174.85,2631.56,1.2,17127.1,-0.2,-1
2014-02-04,36500,1082.2,97.19,96.53,97.82,96.37,0.79,2.5,0.25,-2.25,84.98,518.34,0.17,926.6,-0.54,-1
2014-05-13,41700,1025.0,101.7,100.63,102.05,100.36,1.1,2.5,0.25,-2.25,97.72,581.88,-0.78,433.9,-0.98,1
2013-07-02,28800,1136.9,99.6,98.06,99.87,97.78,1.64,2.5,0.25,-2.25,91.17,468.18,0.1,90.4,2.68,-2
2019-01-25,74600,1128.0,53.69,53.17,53.94,52.91,1.05,1.75,2.5,0.75,145.08,1281.16,2.17,3572.0,-0.06,2
2013-06-25,29500,1157.1,95.32,95.02,96.17,94.59,0.15,2.5,0.25,-2.25,91.17,462.51,2.43,103.3,1.21,-1
2014-08-18,43850,1024.9,96.41,97.1,97.16,95.81,-0.97,2.5,0.25,-2.25,111.07,627.47,0.46,462.2,-4.8,1
2021-01-15,127500,1100.3,52.36,53.8,53.83,51.83,-2.26,0.5,0.25,-0.25,195.37,2992.77,-2.06,36845.8,-5.95,-1
2017-08-30,68500,1126.2,45.96,46.31,46.72,45.84,-1.03,1.25,1.25,0.0,168.2,1103.69,1.74,4583.0,-0.31,1
2012-02-14,27550,1123.2,100.74,100.73,101.84,100.28,-0.17,3.25,0.25,-3.0,73.73,423.46,0.41,4.5,-15.21,1
2019-09-02,77600,1209.6,54.66,54.81,55.22,54.36,-0.26,1.5,2.25,0.75,170.23,1491.62,-0.58,10348.8,6.37,1
2018-01-10,72900,1067.1,63.57,63.41,63.67,63.09,0.97,1.5,1.5,0.0,185.53,1306.22,-1.24,15043.0,1.79,-2
2018-01-17,74100,1064.0,63.97,63.89,64.17,63.31,0.38,1.5,1.5,0.0,185.53,1364.29,2.89,11192.3,-1.49,-1
2015-09-21,34800,1166.7,46.68,44.97,46.74,44.69,4.48,1.5,0.25,-1.25,111.77,608.73,-0.33,226.3,-2.06,-1
2021-03-23,135000,1131.3,57.76,61.28,61.35,57.25,-6.16,0.5,0.25,-0.25,195.37,2994.21,-2.71,54452.5,0.54,-1
2017-01-11,51600,1198.7,52.25,50.81,52.78,50.75,2.81,1.25,0.75,-0.5,121.57,926.54,0.38,785.4,-13.15,1
2021-02-23,138500,1106.5,61.67,62.16,63.0,60.67,0.29,0.5,0.25,-0.25,195.37,3083.88,-0.58,48911.2,-9.61,1
2013-11-11,31500,1063.5,95.14,94.45,95.38,94.11,0.57,2.5,0.25,-2.25,84.98,500.4,-0.12,363.0,7.93,-1
2020-08-10,81400,1185.9,41.94,41.5,42.33,41.17,1.75,0.5,0.25,-0.25,173.84,2179.6,0.03,11889.2,1.78,1
2018-03-30,81300,1066.5,63.975,64.8,65.34,63.48,-1.05,1.5,1.75,0.25,187.7,1302.955,-0.83,6853.7,-3.86,1
2017-03-23,48450,1123.8,47.7,48.15,48.48,47.58,-0.71,1.25,1.0,-0.25,143.26,996.85,-0.25,1035.0,-0.93,-1
2014-04-24,40900,1039.5,101.94,101.54,102.35,101.4,0.49,2.5,0.25,-2.25,91.69,591.64,0.55,500.3,2.67,1
2012-11-28,25350,1084.1,86.49,87.33,87.34,85.36,-0.79,2.75,0.25,-2.5,87.23,373.83,1.09,12.4,1.23,-1
2014-05-26,42400,1024.3,104.28,104.2,104.38,103.93,-0.07,2.5,0.25,-2.25,97.72,593.495,1.09,582.0,2.03,1
2015-10-20,35700,1125.3,45.55,46.25,46.52,45.23,-0.74,1.5,0.25,-1.25,99.06,651.87,-0.15,269.8,2.25,-1
2019-12-13,87900,1188.6,60.07,59.36,60.48,59.27,1.5,1.25,1.75,0.5,149.88,1796.04,-0.6,7255.2,0.65,2
2014-04-25,40750,1038.3,100.6,101.93,102.05,100.48,-1.31,2.5,0.25,-2.25,91.69,572.19,-3.29,464.5,-7.16,-1
2016-04-27,29150,1149.7,45.33,44.64,45.62,43.77,2.93,1.5,0.5,-1.0,93.22,681.26,1.01,447.0,-4.08,0
2012-03-29,30500,1137.2,102.78,105.58,105.7,102.13,-2.5,3.25,0.25,-3.0,72.52,436.85,0.17,4.8,0.0,-1
2021-03-22,138000,1131.8,61.55,61.55,61.9,60.39,0.21,0.5,0.25,-0.25,195.37,3077.55,2.2,54158.3,-5.62,0
2014-08-20,45350,1018.0,96.07,94.7,96.47,94.7,1.68,2.5,0.25,-2.25,111.07,636.62,0.82,516.8,6.53,1
2019-04-25,80200,1146.9,65.21,65.81,66.28,64.9,-1.03,1.75,2.5,0.75,164.28,1560.32,-1.81,5209.1,-3.81,1
2018-12-24,60400,1123.9,42.53,45.45,46.24,42.36,-6.71,1.75,2.5,0.75,145.08,1069.39,-2.9,4026.1,2.07,1
2019-07-24,77600,1178.4,55.88,57.23,57.64,55.33,-1.57,1.75,2.5,0.75,149.27,1622.02,3.1,9804.3,-0.85,-1
